word;frequency;cobertura;word_order
black;0.0005;0.7251;132
room;0.0004;0.7255;133
water;0.0004;0.726;134
top;0.0004;0.7263;135
move;0.0004;0.7267;136
dad;0.0004;0.7272;137
color;0.0004;0.7275;138
fish;0.0004;0.728;139
farm;0.0004;0.7284;140
door;0.0004;0.7288;141
stand;0.0004;0.7292;142
stop;0.0004;0.7296;143
Birthday;0.0003;0.73;144
turn;0.0003;0.7302;145
juice;0.0003;0.7306;146
ball;0.0003;0.7309;147
hat;0.0003;0.7312;148
by;0.0003;0.7315;149
our;0.0003;0.7317;150
hey;0.0003;0.7321;151
us;0.0003;0.7324;152
first;0.0003;0.7328;153
cow;0.0003;0.7331;154
dog;0.0003;0.7333;155
spider;0.0003;0.7336;156
use;0.0003;0.7339;157
train;0.0003;0.7342;158
tape;0.0003;0.7345;159
leg;0.0003;0.7348;160
please;0.0003;0.735;161
fall;0.0003;0.7354;162
boat;0.0002;0.7356;163
egg;0.0002;0.7357;164
food;0.0002;0.736;165
chair;0.0002;0.7362;166
lot;0.0002;0.7363;167
cat;0.0002;0.7365;168
scissor;0.0002;0.7366;169
sure;0.0002;0.7368;170
fire;0.0002;0.737;171
hand;0.0002;0.7372;172
whoa;0.0002;0.7373;173
hide;0.0002;0.7375;174
wash;0.0002;0.7377;175
sand;0.0002;0.7379;176
light;0.0002;0.738;177
already;0.0002;0.7382;178
little;0.0002;0.7384;179
ready;0.0002;0.7386;180
those;0.0002;0.7388;181
many;0.0002;0.739;182
yet;0.0002;0.7391;183
lunch;0.0001;0.7393;184
paint;0.0001;0.7394;185
table;0.0001;0.7395;186
tickle;0.0001;0.7395;187
bell;0.0001;0.7397;188
foot;0.0001;0.7398;189
cut;0.0001;0.7399;190
ha;0.0001;0.74;191
sister;0.0001;0.7401;192
whoop;0.0001;0.7402;193
milk;0.0001;0.7403;194
clean;0.0001;0.7404;195
white;0.0001;0.7405;196
party;0.0000;0.7405;197
middle;0.0000;0.7405;198
Mommy;0.0000;0.7406;199
bit;0.0000;0.7406;200
wa;0.0000;0.7406;201
Jamie;0.0000;0.7407;202
boo;0.0000;0.7407;203
line;0.0000;0.7407;204
glue;0.0000;0.7408;205
cake;0.0000;0.7408;206
cracker;0.0000;0.7408;207
