word;frequency;cobertura;word_order
mommy;0.0006;0.7163;139
doctor;0.0005;0.7168;140
watch;0.0005;0.7173;141
yours;0.0005;0.7178;142
run;0.0005;0.7183;143
through;0.0005;0.7188;144
move;0.0005;0.7193;145
people;0.0005;0.7198;146
fly;0.0005;0.7204;147
somebody;0.0005;0.7209;148
who;0.0005;0.7214;149
else;0.0005;0.7218;150
name;0.0005;0.7223;151
nice;0.0005;0.7228;152
from;0.0005;0.7233;153
chair;0.0004;0.7237;154
their;0.0004;0.7241;155
man;0.0004;0.7246;156
today;0.0004;0.725;157
about;0.0004;0.7254;158
wait;0.0004;0.7258;159
side;0.0004;0.7262;160
swing;0.0004;0.7266;161
could;0.0004;0.727;162
new;0.0004;0.7274;163
next;0.0004;0.7278;164
cut;0.0004;0.7282;165
head;0.0004;0.7286;166
those;0.0004;0.729;167
please;0.0004;0.7294;168
room;0.0003;0.7297;169
really;0.0003;0.73;170
turn;0.0003;0.7303;171
together;0.0003;0.7306;172
long;0.0003;0.7309;173
push;0.0003;0.7313;174
inside;0.0003;0.7315;175
saw;0.0003;0.7318;176
high;0.0003;0.7321;177
our;0.0003;0.7324;178
top;0.0003;0.7327;179
face;0.0003;0.733;180
throw;0.0003;0.7332;181
first;0.0003;0.7335;182
catch;0.0003;0.7338;183
turtle;0.0003;0.7341;184
maybe;0.0003;0.7344;185
show;0.0003;0.7347;186
still;0.0002;0.7349;187
lift;0.0002;0.7351;188
bad;0.0002;0.7353;189
box;0.0002;0.7356;190
hair;0.0002;0.7358;191
finger;0.0002;0.736;192
ball;0.0002;0.7362;193
buy;0.0002;0.7364;194
day;0.0002;0.7366;195
or;0.0002;0.7368;196
remember;0.0002;0.737;197
would;0.0002;0.7372;198
tell;0.0002;0.7375;199
both;0.0002;0.7376;200
better;0.0002;0.7379;201
around;0.0002;0.738;202
foot;0.0002;0.7382;203
hear;0.0002;0.7384;204
ya;0.0002;0.7386;205
piece;0.0002;0.7388;206
five;0.0002;0.739;207
much;0.0002;0.7392;208
bird;0.0002;0.7394;209
ready;0.0002;0.7396;210
whole;0.0002;0.7398;211
duck;0.0002;0.74;212
pick;0.0002;0.7402;213
mean;0.0002;0.7404;214
hi;0.0002;0.7406;215
stop;0.0002;0.7408;216
paint;0.0002;0.7411;217
someone;0.0002;0.7413;218
lunch;0.0001;0.7414;219
must;0.0001;0.7415;220
after;0.0001;0.7416;221
even;0.0001;0.7417;222
ours;0.0001;0.7418;223
hill;0.0001;0.7418;224
by;0.0001;0.742;225
everybody;0.0001;0.7421;226
while;0.0001;0.7421;227
last;0.0001;0.7422;228
old;0.0001;0.7423;229
ride;0.0001;0.7424;230
us;0.0001;0.7425;231
fix;0.0001;0.7426;232
tape;0.0001;0.7427;233
as;0.0001;0.7427;234
than;0.0001;0.7428;235
different;0.0001;0.7429;236
huh;0.0001;0.743;237
already;0.0001;0.7431;238
ha;0.0001;0.7432;239
shut;0.0001;0.7433;240
which;0.0001;0.7434;241
bug;0.0001;0.7435;242
before;0.0001;0.7436;243
myself;0.0001;0.7438;244
same;0.0001;0.7439;245
bathroom;0.0001;0.7439;246
middle;0.0000;0.744;247
everything;0.0000;0.744;248
hum;0.0000;0.744;249
guy;0.0000;0.7441;250
also;0.0000;0.7441;251
corn;0.0000;0.7441;252
somewhere;0.0000;0.7442;253
sometimes;0.0000;0.7442;254
stuff;0.0000;0.7442;255
many;0.0000;0.7443;256
use;0.0000;0.7443;257
