word;frequency;cobertura;word_order
today;0.0004;0.7738;140
about;0.0004;0.7742;141
wait;0.0004;0.7746;142
hat;0.0004;0.775;143
keep;0.0004;0.7753;144
stay;0.0004;0.7758;145
could;0.0004;0.7762;146
new;0.0004;0.7766;147
step;0.0004;0.777;148
next;0.0004;0.7775;149
head;0.0004;0.7778;150
those;0.0004;0.7783;151
finish;0.0004;0.7787;152
please;0.0004;0.7791;153
turn;0.0003;0.7793;154
push;0.0003;0.7797;155
hole;0.0003;0.78;156
saw;0.0003;0.7803;157
high;0.0003;0.7806;158
our;0.0003;0.7809;159
throw;0.0003;0.7812;160
first;0.0003;0.7814;161
catch;0.0003;0.7817;162
into;0.0003;0.782;163
fell;0.0003;0.7823;164
show;0.0003;0.7826;165
still;0.0002;0.7828;166
four;0.0002;0.783;167
bring;0.0002;0.7832;168
ball;0.0002;0.7835;169
remember;0.0002;0.7837;170
tell;0.0002;0.7839;171
better;0.0002;0.7841;172
gotta;0.0002;0.7843;173
naughty;0.0002;0.7846;174
around;0.0002;0.7848;175
dad;0.0002;0.7849;176
dig;0.0002;0.7852;177
sorry;0.0002;0.7853;178
five;0.0002;0.7855;179
pick;0.0002;0.7857;180
cool;0.0002;0.7859;181
stop;0.0002;0.7862;182
bin;0.0001;0.7863;183
lunch;0.0001;0.7864;184
seat;0.0001;0.7865;185
kick;0.0001;0.7866;186
everybody;0.0001;0.7867;187
seven;0.0001;0.7868;188
us;0.0001;0.7869;189
sand;0.0001;0.787;190
teacher;0.0001;0.787;191
brother;0.0001;0.7872;192
spider;0.0001;0.7873;193
as;0.0001;0.7873;194
than;0.0001;0.7874;195
ha;0.0001;0.7875;196
which;0.0001;0.7876;197
bottom;0.0001;0.7877;198
hey;0.0001;0.7878;199
roll;0.0001;0.7879;200
should;0.0001;0.788;201
Spiderman;0.0000;0.7881;202
bum;0.0000;0.7881;203
yummy;0.0000;0.7881;204
guy;0.0000;0.7882;205
quick;0.0000;0.7882;206
