word;frequency;cobertura;word_order
more;0.0007;0.7166;131
else;0.0007;0.7173;132
maybe;0.0007;0.7181;133
their;0.0006;0.7187;134
mine;0.0006;0.7193;135
jump;0.0006;0.7199;136
remember;0.0006;0.7205;137
tree;0.0006;0.7211;138
help;0.0006;0.7217;139
five;0.0006;0.7223;140
show;0.0006;0.7229;141
new;0.0006;0.7235;142
same;0.0006;0.7241;143
hi;0.0006;0.7247;144
horse;0.0006;0.7253;145
still;0.0005;0.7258;146
hold;0.0005;0.7264;147
run;0.0005;0.7269;148
throw;0.0005;0.7274;149
fix;0.0005;0.7279;150
head;0.0005;0.7284;151
duck;0.0005;0.729;152
yours;0.0005;0.7295;153
black;0.0005;0.73;154
room;0.0004;0.7303;155
after;0.0004;0.7308;156
water;0.0004;0.7312;157
buy;0.0004;0.7316;158
different;0.0004;0.7321;159
catch;0.0004;0.7325;160
last;0.0004;0.7329;161
top;0.0004;0.7333;162
move;0.0004;0.7336;163
people;0.0004;0.7341;164
never;0.0004;0.7345;165
door;0.0004;0.7349;166
must;0.0004;0.7354;167
stop;0.0004;0.7358;168
drink;0.0003;0.7362;169
old;0.0003;0.7365;170
lift;0.0003;0.7368;171
turn;0.0003;0.7371;172
juice;0.0003;0.7375;173
box;0.0003;0.7378;174
wait;0.0003;0.7381;175
everything;0.0003;0.7384;176
ball;0.0003;0.7387;177
by;0.0003;0.739;178
our;0.0003;0.7392;179
leave;0.0003;0.7396;180
nice;0.0003;0.7398;181
us;0.0003;0.7402;182
better;0.0003;0.7405;183
first;0.0003;0.7408;184
hello;0.0003;0.7411;185
dog;0.0003;0.7413;186
next;0.0003;0.7416;187
stuff;0.0003;0.7419;188
use;0.0003;0.7422;189
fly;0.0003;0.7425;190
tape;0.0003;0.7429;191
piece;0.0003;0.7431;192
doctor;0.0003;0.7435;193
please;0.0003;0.7438;194
before;0.0003;0.7441;195
mean;0.0003;0.7444;196
fall;0.0003;0.7447;197
sometimes;0.0003;0.7449;198
together;0.0002;0.7451;199
great;0.0002;0.7453;200
long;0.0002;0.7455;201
chair;0.0002;0.7457;202
lot;0.0002;0.7459;203
finger;0.0002;0.7461;204
even;0.0002;0.7463;205
everybody;0.0002;0.7465;206
fire;0.0002;0.7467;207
hand;0.0002;0.7469;208
face;0.0002;0.7471;209
through;0.0002;0.7473;210
ride;0.0002;0.7474;211
inside;0.0002;0.7476;212
somebody;0.0002;0.7478;213
as;0.0002;0.748;214
already;0.0002;0.7482;215
somewhere;0.0002;0.7484;216
bird;0.0002;0.7486;217
little;0.0002;0.7487;218
ready;0.0002;0.7489;219
those;0.0002;0.7492;220
whole;0.0002;0.7494;221
myself;0.0002;0.7496;222
many;0.0002;0.7498;223
yet;0.0002;0.7499;224
lunch;0.0001;0.7501;225
side;0.0001;0.7502;226
paint;0.0001;0.7503;227
swing;0.0001;0.7504;228
push;0.0001;0.7505;229
high;0.0001;0.7506;230
while;0.0001;0.7507;231
pet;0.0001;0.7508;232
hum;0.0001;0.7508;233
bye;0.0001;0.7509;234
turtle;0.0001;0.7509;235
both;0.0001;0.751;236
hot;0.0001;0.7511;237
around;0.0001;0.7511;238
foot;0.0001;0.7513;239
hear;0.0001;0.7514;240
cut;0.0001;0.7515;241
messy;0.0001;0.7516;242
much;0.0001;0.7517;243
which;0.0001;0.7518;244
ha;0.0001;0.7519;245
pick;0.0001;0.752;246
middle;0.0000;0.7521;247
Mommy;0.0000;0.7521;248
hill;0.0000;0.7521;249
ours;0.0000;0.7522;250
wa;0.0000;0.7522;251
than;0.0000;0.7522;252
