word;frequency;cobertura;word_order
have;0.0011;0.5576;81
hair;0.0011;0.5587;82
box;0.0011;0.5597;83
nice;0.0011;0.5609;84
catch;0.0010;0.5618;85
bed;0.0010;0.5628;86
chair;0.0009;0.5637;87
hot;0.0009;0.5647;88
over;0.0009;0.5655;89
little;0.0009;0.5665;90
they;0.0009;0.5674;91
head;0.0009;0.5683;92
other;0.0008;0.5691;93
for;0.0008;0.5699;94
me;0.0008;0.5707;95
she;0.0007;0.5714;96
of;0.0007;0.5721;97
turn;0.0006;0.5726;98
make;0.0006;0.5733;99
watch;0.0006;0.5739;100
too;0.0006;0.5745;101
open;0.0006;0.5751;102
to;0.0006;0.5757;103
hi;0.0006;0.5764;104
stop;0.0006;0.5769;105
play;0.0005;0.5775;106
cup;0.0005;0.5779;107
any;0.0005;0.5784;108
top;0.0005;0.579;109
face;0.0005;0.5795;110
throw;0.0005;0.58;111
better;0.0004;0.5804;112
them;0.0004;0.5808;113
fly;0.0004;0.5812;114
ah;0.0004;0.5816;115
who;0.0004;0.582;116
good;0.0004;0.5824;117
bye;0.0004;0.5828;118
leave;0.0004;0.5832;119
black;0.0004;0.5836;120
with;0.0004;0.584;121
move;0.0004;0.5845;122
her;0.0003;0.5848;123
ride;0.0003;0.5851;124
inside;0.0003;0.5854;125
fix;0.0003;0.5857;126
run;0.0003;0.586;127
bird;0.0003;0.5862;128
cut;0.0003;0.5866;129
swing;0.0003;0.5868;130
five;0.0003;0.5872;131
those;0.0003;0.5875;132
him;0.0003;0.5878;133
cannot;0.0003;0.5882;134
these;0.0003;0.5884;135
try;0.0002;0.5886;136
at;0.0002;0.5888;137
hold;0.0002;0.589;138
around;0.0002;0.5892;139
need;0.0002;0.5894;140
next;0.0002;0.5896;141
lot;0.0002;0.5898;142
well;0.0002;0.5901;143
never;0.0002;0.5902;144
piece;0.0002;0.5904;145
else;0.0002;0.5906;146
your;0.0002;0.5909;147
ready;0.0002;0.5911;148
high;0.0002;0.5912;149
say;0.0002;0.5914;150
fire;0.0002;0.5917;151
just;0.0002;0.5919;152
girl;0.0002;0.5921;153
name;0.0002;0.5923;154
will;0.0002;0.5925;155
people;0.0002;0.5927;156
we;0.0002;0.593;157
bean;0.0002;0.5932;158
lunch;0.0001;0.5933;159
know;0.0001;0.5935;160
long;0.0001;0.5936;161
side;0.0001;0.5937;162
something;0.0001;0.5939;163
finger;0.0001;0.594;164
buy;0.0001;0.5941;165
can;0.0001;0.5942;166
so;0.0001;0.5943;167
hill;0.0001;0.5944;168
then;0.0001;0.5946;169
time;0.0001;0.5947;170
shut;0.0001;0.5948;171
doctor;0.0001;0.5949;172
together;0.0001;0.595;173
give;0.0001;0.5952;174
show;0.0001;0.5953;175
yours;0.0001;0.5954;176
thing;0.0001;0.5955;177
tell;0.0001;0.5956;178
turtle;0.0001;0.5957;179
his;0.0001;0.5958;180
let;0.0001;0.5959;181
first;0.0000;0.5959;182
why;0.0000;0.596;183
leaf;0.0000;0.596;184
wait;0.0000;0.596;185
or;0.0000;0.5961;186
only;0.0000;0.5961;187
remember;0.0000;0.5961;188
already;0.0000;0.5962;189
bad;0.0000;0.5962;190
ha;0.0000;0.5962;191
somewhere;0.0000;0.5963;192
how;0.0000;0.5963;193
day;0.0000;0.5964;194
very;0.0000;0.5964;195
by;0.0000;0.5964;196
much;0.0000;0.5965;197
lift;0.0000;0.5965;198
ant;0.0000;0.5966;199
everybody;0.0000;0.5966;200
kind;0.0000;0.5966;201
home;0.0000;0.5967;202
last;0.0000;0.5967;203
an;0.0000;0.5968;204
pick;0.0000;0.5968;205
through;0.0000;0.5968;206
new;0.0000;0.5968;207
middle;0.0000;0.5969;208
than;0.0000;0.5969;209
yet;0.0000;0.5969;210
from;0.0000;0.597;211
same;0.0000;0.597;212
call;0.0000;0.5971;213
