word;frequency;cobertura;word_order
run;0.0005;0.7687;139
move;0.0005;0.7692;140
friend;0.0005;0.7696;141
happy;0.0005;0.7701;142
people;0.0005;0.7706;143
somebody;0.0005;0.7712;144
who;0.0005;0.7716;145
else;0.0005;0.7721;146
apple;0.0005;0.7726;147
name;0.0005;0.7731;148
nice;0.0005;0.7736;149
from;0.0005;0.7741;150
their;0.0004;0.7745;151
man;0.0004;0.775;152
today;0.0004;0.7754;153
about;0.0004;0.7758;154
wait;0.0004;0.7762;155
side;0.0004;0.7766;156
keep;0.0004;0.7769;157
stay;0.0004;0.7774;158
new;0.0004;0.7778;159
table;0.0004;0.7782;160
school;0.0004;0.7786;161
walk;0.0004;0.779;162
next;0.0004;0.7794;163
fish;0.0004;0.7798;164
cut;0.0004;0.7802;165
jingle;0.0004;0.7806;166
poo;0.0004;0.781;167
those;0.0004;0.7815;168
finish;0.0004;0.7819;169
please;0.0004;0.7823;170
really;0.0003;0.7826;171
food;0.0003;0.7829;172
turn;0.0003;0.7831;173
work;0.0003;0.7834;174
long;0.0003;0.7837;175
song;0.0003;0.784;176
push;0.0003;0.7843;177
our;0.0003;0.7847;178
outside;0.0003;0.7849;179
face;0.0003;0.7852;180
throw;0.0003;0.7855;181
lose;0.0003;0.7858;182
first;0.0003;0.7861;183
catch;0.0003;0.7863;184
hard;0.0003;0.7867;185
into;0.0003;0.787;186
minute;0.0003;0.7873;187
maybe;0.0003;0.7875;188
show;0.0003;0.7878;189
small;0.0003;0.7882;190
eye;0.0003;0.7885;191
still;0.0002;0.7888;192
four;0.0002;0.789;193
bad;0.0002;0.7892;194
Mrs;0.0002;0.7894;195
bring;0.0002;0.7896;196
write;0.0002;0.7898;197
ball;0.0002;0.79;198
real;0.0002;0.7902;199
close;0.0002;0.7904;200
easy;0.0002;0.7906;201
day;0.0002;0.7908;202
six;0.0002;0.791;203
or;0.0002;0.7912;204
remember;0.0002;0.7915;205
sing;0.0002;0.7917;206
game;0.0002;0.7919;207
actually;0.0002;0.7921;208
frog;0.0002;0.7923;209
tell;0.0002;0.7925;210
hit;0.0002;0.7926;211
talk;0.0002;0.7928;212
around;0.0002;0.793;213
dad;0.0002;0.7931;214
hear;0.0002;0.7933;215
morning;0.0002;0.7935;216
sorry;0.0002;0.7937;217
five;0.0002;0.7939;218
cry;0.0002;0.7941;219
much;0.0002;0.7942;220
ready;0.0002;0.7945;221
whole;0.0002;0.7947;222
pick;0.0002;0.7949;223
sign;0.0002;0.795;224
rock;0.0002;0.7952;225
mean;0.0002;0.7955;226
draw;0.0002;0.7956;227
read;0.0002;0.7959;228
cool;0.0002;0.7961;229
hi;0.0002;0.7962;230
stop;0.0002;0.7965;231
press;0.0002;0.7967;232
someone;0.0002;0.7969;233
always;0.0001;0.797;234
forget;0.0001;0.7971;235
half;0.0001;0.7972;236
lunch;0.0001;0.7973;237
fine;0.0001;0.7974;238
love;0.0001;0.7975;239
after;0.0001;0.7976;240
even;0.0001;0.7977;241
gum;0.0001;0.7977;242
kick;0.0001;0.7978;243
second;0.0001;0.7979;244
by;0.0001;0.798;245
eight;0.0001;0.7982;246
yesterday;0.0001;0.7983;247
last;0.0001;0.7983;248
night;0.0001;0.7984;249
ask;0.0001;0.7985;250
old;0.0001;0.7986;251
seven;0.0001;0.7987;252
wow;0.0001;0.7988;253
line;0.0001;0.799;254
number;0.0001;0.7991;255
chip;0.0001;0.7992;256
us;0.0001;0.7993;257
ten;0.0001;0.7993;258
teacher;0.0001;0.7994;259
paper;0.0001;0.7995;260
nine;0.0001;0.7996;261
die;0.0001;0.7997;262
touch;0.0001;0.7998;263
alright;0.0001;0.8;264
as;0.0001;0.8;265
than;0.0001;0.8001;266
huh;0.0001;0.8002;267
already;0.0001;0.8003;268
glue;0.0001;0.8004;269
which;0.0001;0.8005;270
cook;0.0001;0.8006;271
shape;0.0001;0.8007;272
start;0.0001;0.8008;273
clock;0.0001;0.8009;274
happen;0.0001;0.8011;275
fast;0.0001;0.8012;276
hey;0.0001;0.8013;277
same;0.0001;0.8014;278
Christmas;0.0001;0.8015;279
feel;0.0001;0.8016;280
wear;0.0001;0.8017;281
point;0.0001;0.8018;282
miss;0.0001;0.8019;283
homework;0.0001;0.802;284
thank;0.0001;0.8021;285
potato;0.0001;0.8022;286
eleven;0.0000;0.8022;287
everyone;0.0000;0.8022;288
everything;0.0000;0.8023;289
suck;0.0000;0.8023;290
class;0.0000;0.8023;291
guy;0.0000;0.8024;292
sun;0.0000;0.8024;293
listen;0.0000;0.8024;294
stuff;0.0000;0.8025;295
kitchen;0.0000;0.8025;296
many;0.0000;0.8026;297
beat;0.0000;0.8026;298
win;0.0000;0.8026;299
suppose;0.0000;0.8027;300
wrong;0.0000;0.8027;301
hour;0.0000;0.8027;302
use;0.0000;0.8028;303
shoot;0.0000;0.8028;304
pass;0.0000;0.8028;305
