word;frequency;cobertura;word_order
nice;0.0011;0.5885;81
eye;0.0011;0.5896;82
catch;0.0010;0.5905;83
hot;0.0009;0.5915;84
over;0.0009;0.5924;85
paper;0.0009;0.5933;86
little;0.0009;0.5942;87
they;0.0009;0.5951;88
four;0.0009;0.596;89
cheese;0.0009;0.5969;90
table;0.0009;0.5978;91
other;0.0008;0.5986;92
for;0.0008;0.5994;93
me;0.0008;0.6002;94
bear;0.0008;0.601;95
work;0.0007;0.6017;96
she;0.0007;0.6024;97
of;0.0007;0.603;98
read;0.0007;0.6038;99
hey;0.0007;0.6045;100
turn;0.0006;0.605;101
make;0.0006;0.6056;102
watch;0.0006;0.6063;103
too;0.0006;0.6069;104
open;0.0006;0.6075;105
to;0.0006;0.6081;106
sun;0.0006;0.6087;107
hi;0.0006;0.6094;108
stop;0.0006;0.61;109
walk;0.0005;0.6105;110
food;0.0005;0.611;111
play;0.0005;0.6115;112
nine;0.0005;0.612;113
six;0.0005;0.6125;114
any;0.0005;0.613;115
bit;0.0005;0.6135;116
face;0.0005;0.614;117
mess;0.0005;0.6145;118
throw;0.0005;0.615;119
them;0.0004;0.6154;120
write;0.0004;0.6157;121
ah;0.0004;0.6161;122
who;0.0004;0.6166;123
good;0.0004;0.6169;124
bye;0.0004;0.6173;125
leave;0.0004;0.6177;126
with;0.0004;0.6181;127
press;0.0004;0.6185;128
move;0.0004;0.619;129
her;0.0003;0.6193;130
happy;0.0003;0.6196;131
ten;0.0003;0.6199;132
run;0.0003;0.6202;133
take;0.0003;0.6205;134
cut;0.0003;0.6209;135
sorry;0.0003;0.6211;136
five;0.0003;0.6215;137
poo;0.0003;0.6218;138
seven;0.0003;0.6221;139
those;0.0003;0.6225;140
finish;0.0003;0.6227;141
him;0.0003;0.623;142
clock;0.0003;0.6233;143
frog;0.0003;0.6236;144
these;0.0003;0.6239;145
thank;0.0003;0.6242;146
kick;0.0003;0.6245;147
miss;0.0003;0.6248;148
lose;0.0003;0.6251;149
eight;0.0003;0.6254;150
try;0.0002;0.6256;151
at;0.0002;0.6258;152
Dad;0.0002;0.626;153
cold;0.0002;0.6262;154
hold;0.0002;0.6264;155
around;0.0002;0.6266;156
need;0.0002;0.6268;157
pocket;0.0002;0.627;158
next;0.0002;0.6272;159
lot;0.0002;0.6274;160
morning;0.0002;0.6276;161
well;0.0002;0.6279;162
never;0.0002;0.628;163
else;0.0002;0.6282;164
your;0.0002;0.6284;165
ready;0.0002;0.6286;166
okay;0.0002;0.6289;167
wrong;0.0002;0.6291;168
say;0.0002;0.6293;169
night;0.0002;0.6295;170
just;0.0002;0.6297;171
girl;0.0002;0.63;172
name;0.0002;0.6301;173
fast;0.0002;0.6304;174
will;0.0002;0.6306;175
wow;0.0002;0.6308;176
people;0.0002;0.6311;177
we;0.0002;0.6313;178
number;0.0002;0.6315;179
lunch;0.0001;0.6317;180
small;0.0001;0.6318;181
know;0.0001;0.6319;182
long;0.0001;0.6321;183
alright;0.0001;0.6322;184
shape;0.0001;0.6323;185
side;0.0001;0.6324;186
something;0.0001;0.6325;187
love;0.0001;0.6327;188
nothing;0.0001;0.6327;189
song;0.0001;0.6328;190
can;0.0001;0.6329;191
so;0.0001;0.633;192
then;0.0001;0.6332;193
time;0.0001;0.6333;194
glue;0.0001;0.6334;195
sure;0.0001;0.6334;196
give;0.0001;0.6336;197
outside;0.0001;0.6337;198
funny;0.0001;0.6339;199
cook;0.0001;0.634;200
show;0.0001;0.6341;201
wear;0.0001;0.6343;202
goal;0.0001;0.6344;203
yours;0.0001;0.6345;204
thing;0.0001;0.6347;205
animal;0.0001;0.6348;206
rock;0.0001;0.6349;207
tell;0.0001;0.635;208
kitchen;0.0001;0.635;209
think;0.0001;0.6352;210
hard;0.0001;0.6353;211
his;0.0001;0.6354;212
let;0.0001;0.6354;213
potato;0.0001;0.6355;214
keep;0.0000;0.6355;215
triangle;0.0000;0.6356;216
first;0.0000;0.6356;217
why;0.0000;0.6357;218
into;0.0000;0.6357;219
meat;0.0000;0.6357;220
wait;0.0000;0.6358;221
or;0.0000;0.6358;222
touch;0.0000;0.6358;223
only;0.0000;0.6359;224
remember;0.0000;0.6359;225
real;0.0000;0.6359;226
close;0.0000;0.636;227
already;0.0000;0.636;228
bad;0.0000;0.6361;229
square;0.0000;0.6361;230
thirty;0.0000;0.6361;231
minute;0.0000;0.6362;232
how;0.0000;0.6362;233
day;0.0000;0.6362;234
very;0.0000;0.6363;235
by;0.0000;0.6363;236
much;0.0000;0.6364;237
stay;0.0000;0.6364;238
kid;0.0000;0.6364;239
shall;0.0000;0.6364;240
kind;0.0000;0.6365;241
rectangle;0.0000;0.6365;242
home;0.0000;0.6365;243
last;0.0000;0.6366;244
hundred;0.0000;0.6366;245
pick;0.0000;0.6366;246
sign;0.0000;0.6367;247
new;0.0000;0.6367;248
line;0.0000;0.6367;249
God;0.0000;0.6367;250
thirteen;0.0000;0.6368;251
than;0.0000;0.6368;252
pass;0.0000;0.6368;253
from;0.0000;0.6369;254
same;0.0000;0.6369;255
call;0.0000;0.637;256
