word;frequency;cobertura;word_order
five;0.0009;0.6746;96
water;0.0009;0.6755;97
his;0.0009;0.6764;98
eye;0.0009;0.6773;99
him;0.0008;0.6781;100
nice;0.0008;0.6789;101
chip;0.0008;0.6797;102
her;0.0008;0.6805;103
okay;0.0008;0.6813;104
boy;0.0008;0.6821;105
say;0.0007;0.6828;106
hand;0.0007;0.6835;107
fish;0.0007;0.6842;108
who;0.0007;0.6848;109
turn;0.0007;0.6856;110
juice;0.0007;0.6863;111
push;0.0007;0.687;112
animal;0.0007;0.6878;113
read;0.0007;0.6885;114
work;0.0006;0.689;115
watch;0.0006;0.6896;116
good;0.0006;0.6901;117
throw;0.0006;0.6907;118
apple;0.0006;0.6914;119
very;0.0006;0.692;120
ball;0.0006;0.6926;121
move;0.0006;0.6932;122
will;0.0006;0.6938;123
lose;0.0005;0.6943;124
she;0.0005;0.6948;125
run;0.0005;0.6953;126
home;0.0005;0.6958;127
hold;0.0005;0.6963;128
help;0.0005;0.6967;129
think;0.0005;0.6973;130
bear;0.0005;0.6977;131
six;0.0005;0.6983;132
wash;0.0005;0.6988;133
outside;0.0004;0.6992;134
number;0.0004;0.6996;135
bye;0.0004;0.7;136
hard;0.0004;0.7004;137
poo;0.0004;0.7008;138
cry;0.0004;0.7012;139
ready;0.0004;0.7017;140
finish;0.0004;0.7021;141
fast;0.0004;0.7024;142
why;0.0004;0.7029;143
food;0.0004;0.7032;144
bring;0.0004;0.7036;145
pick;0.0004;0.704;146
leave;0.0004;0.7044;147
cold;0.0004;0.7048;148
cut;0.0004;0.7052;149
sorry;0.0004;0.7057;150
cook;0.0004;0.706;151
cheese;0.0004;0.7064;152
small;0.0003;0.7067;153
wait;0.0003;0.707;154
stay;0.0003;0.7073;155
girl;0.0003;0.7076;156
seven;0.0003;0.7079;157
sing;0.0003;0.7082;158
sister;0.0003;0.7085;159
minute;0.0003;0.7088;160
wear;0.0003;0.7091;161
then;0.0003;0.7094;162
happen;0.0003;0.7097;163
miss;0.0003;0.71;164
eight;0.0003;0.7103;165
shall;0.0003;0.7105;166
last;0.0003;0.7108;167
walk;0.0003;0.7111;168
table;0.0003;0.7115;169
line;0.0003;0.7118;170
try;0.0003;0.7122;171
catch;0.0003;0.7125;172
paper;0.0003;0.7128;173
nine;0.0003;0.7131;174
people;0.0003;0.7134;175
time;0.0003;0.7137;176
wrong;0.0003;0.7139;177
call;0.0003;0.7142;178
yours;0.0002;0.7144;179
side;0.0002;0.7146;180
something;0.0002;0.7148;181
song;0.0002;0.715;182
keep;0.0002;0.7152;183
any;0.0002;0.7154;184
game;0.0002;0.7155;185
give;0.0002;0.7158;186
ten;0.0002;0.716;187
hit;0.0002;0.7162;188
because;0.0002;0.7163;189
funny;0.0002;0.7165;190
name;0.0002;0.7167;191
hey;0.0002;0.7169;192
press;0.0002;0.7171;193
about;0.0002;0.7173;194
lot;0.0002;0.7175;195
only;0.0002;0.7176;196
well;0.0002;0.7178;197
write;0.0002;0.7179;198
close;0.0002;0.7181;199
day;0.0002;0.7183;200
nothing;0.0002;0.7185;201
first;0.0002;0.7187;202
so;0.0002;0.7189;203
frog;0.0002;0.7191;204
face;0.0002;0.7194;205
sun;0.0002;0.7195;206
talk;0.0002;0.7197;207
Dad;0.0002;0.7199;208
Christmas;0.0002;0.7201;209
happy;0.0002;0.7203;210
thank;0.0002;0.7205;211
pocket;0.0002;0.7207;212
next;0.0002;0.7209;213
how;0.0002;0.7211;214
alright;0.0002;0.7213;215
show;0.0002;0.7215;216
thing;0.0002;0.7217;217
same;0.0001;0.7218;218
still;0.0001;0.722;219
really;0.0001;0.7221;220
meat;0.0001;0.7221;221
long;0.0001;0.7223;222
by;0.0001;0.7224;223
remember;0.0001;0.7225;224
our;0.0001;0.7226;225
new;0.0001;0.7227;226
punch;0.0001;0.7227;227
ask;0.0001;0.7228;228
school;0.0001;0.7229;229
triangle;0.0001;0.7229;230
bell;0.0001;0.723;231
around;0.0001;0.7231;232
never;0.0001;0.7232;233
ah;0.0001;0.7233;234
twelve;0.0001;0.7234;235
wow;0.0001;0.7234;236
maybe;0.0001;0.7235;237
start;0.0001;0.7236;238
shoot;0.0001;0.7237;239
pass;0.0001;0.7237;240
from;0.0001;0.7238;241
square;0.0001;0.7239;242
today;0.0001;0.724;243
bad;0.0001;0.724;244
real;0.0001;0.7241;245
bit;0.0001;0.7242;246
night;0.0001;0.7244;247
excuse;0.0001;0.7245;248
tell;0.0001;0.7246;249
old;0.0001;0.7247;250
kitchen;0.0001;0.7248;251
listen;0.0001;0.7249;252
friend;0.0001;0.725;253
touch;0.0001;0.7251;254
hear;0.0001;0.7252;255
morning;0.0001;0.7253;256
else;0.0001;0.7254;257
clock;0.0001;0.7255;258
rock;0.0001;0.7256;259
mess;0.0001;0.7257;260
kick;0.0001;0.7259;261
potato;0.0001;0.726;262
always;0.0000;0.726;263
half;0.0000;0.726;264
their;0.0000;0.726;265
fun;0.0000;0.7261;266
after;0.0000;0.7261;267
when;0.0000;0.7262;268
guess;0.0000;0.7262;269
second;0.0000;0.7262;270
taste;0.0000;0.7262;271
word;0.0000;0.7262;272
sure;0.0000;0.7262;273
yesterday;0.0000;0.7263;274
laugh;0.0000;0.7263;275
everyone;0.0000;0.7263;276
anything;0.0000;0.7263;277
if;0.0000;0.7263;278
crack;0.0000;0.7263;279
us;0.0000;0.7264;280
probably;0.0000;0.7264;281
teacher;0.0000;0.7264;282
easy;0.0000;0.7264;283
into;0.0000;0.7264;284
die;0.0000;0.7264;285
jacket;0.0000;0.7265;286
microphone;0.0000;0.7265;287
already;0.0000;0.7265;288
much;0.0000;0.7265;289
sauce;0.0000;0.7266;290
win;0.0000;0.7266;291
which;0.0000;0.7266;292
kind;0.0000;0.7266;293
whole;0.0000;0.7266;294
sign;0.0000;0.7266;295
mean;0.0000;0.7267;296
cool;0.0000;0.7267;297
feel;0.0000;0.7268;298
forget;0.0000;0.7268;299
everything;0.0000;0.7268;300
lunch;0.0000;0.7269;301
eleven;0.0000;0.7269;302
fine;0.0000;0.7269;303
love;0.0000;0.727;304
sixty;0.0000;0.727;305
recorder;0.0000;0.727;306
shape;0.0000;0.7271;307
but;0.0000;0.7271;308
actually;0.0000;0.7271;309
hi;0.0000;0.7272;310
gum;0.0000;0.7272;311
even;0.0000;0.7272;312
peace;0.0000;0.7272;313
flat;0.0000;0.7272;314
ever;0.0000;0.7272;315
pretty;0.0000;0.7272;316
suck;0.0000;0.7272;317
God;0.0000;0.7273;318
record;0.0000;0.7273;319
thirteen;0.0000;0.7273;320
or;0.0000;0.7273;321
stuff;0.0000;0.7273;322
use;0.0000;0.7274;323
many;0.0000;0.7274;324
somebody;0.0000;0.7274;325
as;0.0000;0.7275;326
than;0.0000;0.7275;327
beat;0.0000;0.7275;328
suppose;0.0000;0.7275;329
glue;0.0000;0.7276;330
kid;0.0000;0.7276;331
most;0.0000;0.7276;332
care;0.0000;0.7276;333
thirty;0.0000;0.7276;334
goal;0.0000;0.7277;335
smash;0.0000;0.7277;336
May;0.0000;0.7277;337
point;0.0000;0.7277;338
someone;0.0000;0.7277;339
twenty;0.0000;0.7277;340
