word;frequency;cobertura;word_order
friend;0.0006;0.7534;131
keep;0.0006;0.754;132
help;0.0006;0.7546;133
five;0.0006;0.7552;134
okay;0.0006;0.7558;135
show;0.0006;0.7564;136
new;0.0006;0.7571;137
still;0.0005;0.7576;138
run;0.0005;0.7581;139
throw;0.0005;0.7586;140
into;0.0005;0.7591;141
head;0.0005;0.7597;142
seven;0.0005;0.7602;143
yours;0.0005;0.7607;144
catch;0.0004;0.7611;145
move;0.0004;0.7615;146
dad;0.0004;0.7619;147
people;0.0004;0.7624;148
stop;0.0004;0.7628;149
drink;0.0003;0.7632;150
turn;0.0003;0.7635;151
wait;0.0003;0.7638;152
ball;0.0003;0.7641;153
nah;0.0003;0.7643;154
hat;0.0003;0.7647;155
our;0.0003;0.7649;156
hey;0.0003;0.7653;157
leave;0.0003;0.7656;158
us;0.0003;0.7659;159
better;0.0003;0.7662;160
first;0.0003;0.7665;161
hello;0.0003;0.7668;162
next;0.0003;0.7671;163
spider;0.0003;0.7673;164
finish;0.0003;0.7676;165
please;0.0003;0.7679;166
bin;0.0003;0.7681;167
stick;0.0002;0.7683;168
kick;0.0002;0.7685;169
everybody;0.0002;0.7687;170
hand;0.0002;0.7689;171
bottom;0.0002;0.7691;172
wash;0.0002;0.7693;173
teacher;0.0002;0.7694;174
sand;0.0002;0.7696;175
brother;0.0002;0.7698;176
step;0.0002;0.77;177
as;0.0002;0.7702;178
little;0.0002;0.7703;179
those;0.0002;0.7706;180
bum;0.0002;0.7707;181
lunch;0.0001;0.7709;182
seat;0.0001;0.771;183
push;0.0001;0.7711;184
hole;0.0001;0.7712;185
high;0.0001;0.7713;186
bye;0.0001;0.7714;187
around;0.0001;0.7715;188
Spiderman;0.0001;0.7715;189
which;0.0001;0.7716;190
ha;0.0001;0.7718;191
funny;0.0001;0.7719;192
apple;0.0001;0.772;193
pick;0.0001;0.7721;194
cool;0.0001;0.7722;195
yep;0.0001;0.7723;196
should;0.0001;0.7724;197
bit;0.0000;0.7724;198
wa;0.0000;0.7725;199
naughty;0.0000;0.7725;200
than;0.0000;0.7725;201
quick;0.0000;0.7726;202
roll;0.0000;0.7726;203
