word;frequency;cobertura;word_order
him;0.0018;0.7011;73
let;0.0018;0.7029;74
mine;0.0018;0.7048;75
need;0.0018;0.7066;76
sit;0.0017;0.7083;77
too;0.0017;0.71;78
find;0.0017;0.7116;79
say;0.0016;0.7132;80
three;0.0016;0.7148;81
think;0.0016;0.7163;82
his;0.0016;0.7179;83
over;0.0015;0.7194;84
please;0.0014;0.7208;85
break;0.0014;0.7222;86
right;0.0014;0.7237;87
she;0.0013;0.7249;88
then;0.0013;0.7262;89
away;0.0013;0.7275;90
fall;0.0012;0.7288;91
very;0.0012;0.7299;92
hello;0.0012;0.7312;93
way;0.0011;0.7323;94
okay;0.0011;0.7334;95
huh;0.0011;0.7344;96
red;0.0011;0.7355;97
Man;0.0010;0.7365;98
who;0.0010;0.7375;99
shall;0.0010;0.7385;100
open;0.0010;0.7395;101
maybe;0.0009;0.7404;102
but;0.0009;0.7413;103
those;0.0009;0.7422;104
stop;0.0009;0.7431;105
four;0.0009;0.744;106
other;0.0008;0.7448;107
when;0.0008;0.7457;108
nice;0.0008;0.7465;109
stick;0.0008;0.7473;110
read;0.0008;0.7481;111
work;0.0007;0.7488;112
something;0.0007;0.7495;113
home;0.0007;0.7502;114
hand;0.0007;0.7508;115
give;0.0007;0.7515;116
about;0.0007;0.7522;117
water;0.0007;0.7529;118
so;0.0007;0.7536;119
hold;0.0006;0.7542;120
watch;0.0006;0.7548;121
good;0.0006;0.7554;122
book;0.0006;0.756;123
five;0.0006;0.7566;124
ball;0.0006;0.7571;125
hot;0.0006;0.7578;126
thing;0.0006;0.7584;127
draw;0.0006;0.759;128
run;0.0005;0.7595;129
any;0.0005;0.7599;130
girl;0.0005;0.7605;131
only;0.0005;0.761;132
help;0.0005;0.7615;133
minute;0.0005;0.762;134
time;0.0005;0.7625;135
finish;0.0005;0.763;136
apple;0.0005;0.7635;137
yours;0.0005;0.764;138
today;0.0005;0.7645;139
food;0.0005;0.765;140
turn;0.0005;0.7654;141
bye;0.0005;0.766;142
fish;0.0005;0.7664;143
try;0.0005;0.767;144
cut;0.0005;0.7675;145
sorry;0.0005;0.7679;146
how;0.0005;0.7685;147
animal;0.0005;0.769;148
boy;0.0005;0.7694;149
eye;0.0005;0.7699;150
call;0.0005;0.7704;151
wait;0.0004;0.7708;152
stay;0.0004;0.7711;153
throw;0.0004;0.7716;154
into;0.0004;0.772;155
cry;0.0004;0.7724;156
ready;0.0004;0.7728;157
hey;0.0004;0.7732;158
from;0.0004;0.7736;159
close;0.0004;0.774;160
push;0.0004;0.7744;161
six;0.0004;0.7748;162
cold;0.0004;0.7752;163
wash;0.0004;0.7756;164
leave;0.0004;0.7761;165
move;0.0004;0.7765;166
friend;0.0004;0.7768;167
alright;0.0004;0.7772;168
sing;0.0004;0.7776;169
lose;0.0003;0.7779;170
still;0.0003;0.7782;171
really;0.0003;0.7785;172
fast;0.0003;0.7788;173
long;0.0003;0.7791;174
keep;0.0003;0.7793;175
outside;0.0003;0.7796;176
new;0.0003;0.7799;177
nine;0.0003;0.7802;178
if;0.0003;0.7805;179
number;0.0003;0.7807;180
poo;0.0003;0.781;181
which;0.0003;0.7813;182
talk;0.0003;0.7817;183
funny;0.0003;0.782;184
name;0.0003;0.7823;185
small;0.0003;0.7826;186
chip;0.0003;0.7829;187
juice;0.0003;0.7832;188
bring;0.0003;0.7835;189
lot;0.0003;0.7838;190
well;0.0003;0.7841;191
day;0.0003;0.7844;192
or;0.0003;0.7847;193
eight;0.0003;0.785;194
first;0.0003;0.7853;195
catch;0.0003;0.7856;196
walk;0.0003;0.7859;197
people;0.0003;0.7862;198
somebody;0.0003;0.7865;199
next;0.0003;0.7868;200
seven;0.0003;0.7871;201
nothing;0.0003;0.7874;202
wrong;0.0003;0.7877;203
cook;0.0003;0.7879;204
cheese;0.0003;0.7882;205
pick;0.0003;0.7885;206
same;0.0002;0.7887;207
night;0.0002;0.7888;208
after;0.0002;0.7891;209
by;0.0002;0.7893;210
our;0.0002;0.7895;211
game;0.0002;0.7896;212
hear;0.0002;0.7898;213
table;0.0002;0.79;214
else;0.0002;0.7902;215
ten;0.0002;0.7905;216
hard;0.0002;0.7907;217
dad;0.0002;0.7909;218
much;0.0002;0.7911;219
sauce;0.0002;0.7912;220
shoot;0.0002;0.7914;221
mean;0.0002;0.7916;222
side;0.0002;0.7918;223
bad;0.0002;0.792;224
bear;0.0002;0.7922;225
shape;0.0002;0.7924;226
write;0.0002;0.7926;227
bit;0.0002;0.7928;228
last;0.0002;0.793;229
happy;0.0002;0.7932;230
face;0.0002;0.7934;231
tell;0.0002;0.7936;232
old;0.0002;0.7938;233
hit;0.0002;0.794;234
kitchen;0.0002;0.7941;235
thank;0.0002;0.7943;236
kick;0.0002;0.7945;237
paper;0.0002;0.7947;238
miss;0.0002;0.7949;239
show;0.0002;0.7952;240
wear;0.0002;0.7953;241
always;0.0001;0.7954;242
smash;0.0001;0.7955;243
half;0.0001;0.7956;244
their;0.0001;0.7957;245
meat;0.0001;0.7958;246
happen;0.0001;0.7959;247
sure;0.0001;0.796;248
laugh;0.0001;0.7961;249
anything;0.0001;0.7961;250
us;0.0001;0.7962;251
school;0.0001;0.7964;252
triangle;0.0001;0.7965;253
ah;0.0001;0.7966;254
probably;0.0001;0.7967;255
around;0.0001;0.7968;256
never;0.0001;0.7969;257
suck;0.0001;0.7969;258
already;0.0001;0.797;259
twelve;0.0001;0.7971;260
sister;0.0001;0.7971;261
everything;0.0001;0.7972;262
start;0.0001;0.7973;263
line;0.0001;0.7974;264
cool;0.0001;0.7975;265
Christmas;0.0001;0.7976;266
feel;0.0001;0.7977;267
press;0.0001;0.7978;268
forget;0.0001;0.7979;269
lunch;0.0001;0.798;270
eleven;0.0001;0.7981;271
fine;0.0001;0.7982;272
remember;0.0001;0.7983;273
love;0.0001;0.7984;274
actually;0.0001;0.7985;275
wow;0.0001;0.7986;276
flat;0.0001;0.7987;277
frog;0.0001;0.7988;278
sun;0.0001;0.7989;279
thirteen;0.0001;0.799;280
twenty;0.0001;0.7991;281
stuff;0.0001;0.7992;282
touch;0.0001;0.7994;283
use;0.0001;0.7995;284
real;0.0001;0.7995;285
morning;0.0001;0.7996;286
many;0.0001;0.7997;287
as;0.0001;0.7997;288
glue;0.0001;0.7998;289
fun;0.0001;0.7999;290
thirty;0.0001;0.7999;291
clock;0.0001;0.8;292
rock;0.0001;0.8;293
someone;0.0001;0.8001;294
mess;0.0001;0.8002;295
yesterday;0.0001;0.8004;296
potato;0.0001;0.8005;297
point;0.0000;0.8005;298
everyone;0.0000;0.8005;299
bing;0.0000;0.8005;300
even;0.0000;0.8005;301
than;0.0000;0.8006;302
song;0.0000;0.8006;303
blood;0.0000;0.8007;304
second;0.0000;0.8007;305
taste;0.0000;0.8007;306
excuse;0.0000;0.8007;307
word;0.0000;0.8008;308
Mrs;0.0000;0.8008;309
heck;0.0000;0.8008;310
almost;0.0000;0.8008;311
may;0.0000;0.8008;312
crack;0.0000;0.8008;313
punch;0.0000;0.8009;314
ask;0.0000;0.8009;315
bell;0.0000;0.8009;316
teacher;0.0000;0.801;317
easy;0.0000;0.801;318
suppose;0.0000;0.801;319
die;0.0000;0.801;320
jacket;0.0000;0.8011;321
microphone;0.0000;0.8011;322
guy;0.0000;0.8011;323
fifteen;0.0000;0.8011;324
jingle;0.0000;0.8011;325
win;0.0000;0.8012;326
kind;0.0000;0.8012;327
whatever;0.0000;0.8012;328
sign;0.0000;0.8012;329
pass;0.0000;0.8012;330
square;0.0000;0.8013;331
sixty;0.0000;0.8013;332
recorder;0.0000;0.8013;333
wish;0.0000;0.8013;334
hour;0.0000;0.8013;335
goal;0.0000;0.8014;336
year;0.0000;0.8014;337
ever;0.0000;0.8014;338
pretty;0.0000;0.8014;339
voice;0.0000;0.8014;340
God;0.0000;0.8014;341
listen;0.0000;0.8015;342
record;0.0000;0.8015;343
guess;0.0000;0.8015;344
pocket;0.0000;0.8015;345
father;0.0000;0.8015;346
beat;0.0000;0.8016;347
kid;0.0000;0.8016;348
hundred;0.0000;0.8016;349
whole;0.0000;0.8016;350
care;0.0000;0.8016;351
Mr;0.0000;0.8016;352
hi;0.0000;0.8016;353
