word;frequency;cobertura;word_order
about;0.0007;0.6205;73
so;0.0007;0.6211;74
dog;0.0007;0.6218;75
watch;0.0006;0.6224;76
good;0.0006;0.623;77
book;0.0006;0.6236;78
thing;0.0006;0.6242;79
foot;0.0005;0.6247;80
time;0.0005;0.6252;81
today;0.0005;0.6257;82
food;0.0005;0.6261;83
bye;0.0005;0.6267;84
how;0.0005;0.6272;85
call;0.0005;0.6276;86
drive;0.0004;0.6281;87
roll;0.0004;0.6285;88
from;0.0004;0.6288;89
friend;0.0004;0.6292;90
dinner;0.0004;0.6296;91
long;0.0003;0.6299;92
outside;0.0003;0.6301;93
men;0.0003;0.6304;94
could;0.0003;0.6308;95
if;0.0003;0.6311;96
name;0.0003;0.6313;97
lot;0.0003;0.6317;98
well;0.0003;0.632;99
day;0.0003;0.6322;100
or;0.0003;0.6325;101
people;0.0003;0.6328;102
after;0.0002;0.6331;103
picture;0.0002;0.6333;104
by;0.0002;0.6335;105
our;0.0002;0.6337;106
arm;0.0002;0.6339;107
dad;0.0002;0.634;108
much;0.0002;0.6342;109
would;0.0002;0.6344;110
live;0.0002;0.6346;111
write;0.0002;0.6348;112
sock;0.0002;0.635;113
circle;0.0002;0.6352;114
Grandpa;0.0002;0.6354;115
dry;0.0002;0.6355;116
money;0.0002;0.6358;117
tell;0.0002;0.636;118
old;0.0002;0.6362;119
together;0.0002;0.6363;120
pen;0.0001;0.6364;121
always;0.0001;0.6365;122
field;0.0001;0.6366;123
their;0.0001;0.6367;124
pie;0.0001;0.6369;125
change;0.0001;0.6369;126
end;0.0001;0.637;127
park;0.0001;0.6372;128
race;0.0001;0.6373;129
place;0.0001;0.6374;130
anymore;0.0001;0.6375;131
school;0.0001;0.6376;132
full;0.0001;0.6377;133
corn;0.0001;0.6378;134
soon;0.0001;0.6379;135
favorite;0.0001;0.638;136
start;0.0001;0.6382;137
Christmas;0.0001;0.6382;138
carry;0.0001;0.6384;139
fine;0.0001;0.6384;140
middle;0.0001;0.6385;141
love;0.0001;0.6386;142
mat;0.0001;0.6387;143
high;0.0001;0.6388;144
flat;0.0001;0.6389;145
bowl;0.0001;0.639;146
football;0.0001;0.6391;147
tomorrow;0.0001;0.6392;148
holiday;0.0001;0.6393;149
stuff;0.0001;0.6394;150
Lucky;0.0001;0.6395;151
many;0.0001;0.6396;152
as;0.0001;0.6397;153
chew;0.0001;0.6397;154
fun;0.0001;0.6398;155
rock;0.0001;0.6399;156
corner;0.0001;0.64;157
potato;0.0001;0.6401;158
decide;0.0000;0.6401;159
collect;0.0000;0.6401;160
family;0.0000;0.6401;161
usually;0.0000;0.6401;162
hill;0.0000;0.6401;163
Mrs;0.0000;0.6401;164
area;0.0000;0.6401;165
Thursday;0.0000;0.6402;166
glad;0.0000;0.6402;167
forest;0.0000;0.6402;168
every;0.0000;0.6402;169
teacher;0.0000;0.6402;170
china;0.0000;0.6402;171
begin;0.0000;0.6402;172
mix;0.0000;0.6403;173
cant;0.0000;0.6403;174
great;0.0000;0.6403;175
ha;0.0000;0.6403;176
kind;0.0000;0.6403;177
ago;0.0000;0.6404;178
suddenly;0.0000;0.6404;179
square;0.0000;0.6404;180
sea;0.0000;0.6404;181
wa;0.0000;0.6405;182
mother;0.0000;0.6405;183
grow;0.0000;0.6405;184
hope;0.0000;0.6405;185
Lancaster;0.0000;0.6405;186
turkey;0.0000;0.6405;187
slip;0.0000;0.6406;188
year;0.0000;0.6406;189
meet;0.0000;0.6406;190
summer;0.0000;0.6406;191
care;0.0000;0.6406;192
celebrate;0.0000;0.6406;193
dust;0.0000;0.6407;194
lane;0.0000;0.6407;195
