word;relative_frequency;corpus_commonality
Mr_Dustbin_Man;5.0000;9
few;35.0000;18
hippopotamus;42.5000;18
piccalilli;10.0000;9
dill;15.0000;9
throat;7.5000;36
holi;5.0000;9
pair;5.0000;18
itch;5.0000;18
there_there;10.0000;9
girlie;5.0000;9
Cheerful_Charlie;10.0000;9
miaow;5.0000;9
oi;5.0000;9
Wendolene;5.0000;9
Grommit;15.0000;9
purpose;20.0000;18
squeek;5.0000;9
alligator;17.5000;18
Mcgregor;20.0000;9
blimey;5.0000;9
MacDonald;15.0000;27
pump;35.0000;18
Budgie;72.5000;18
le;5.0000;18
million;11.6667;27
Andrew_pants;10.0000;9
Max;10.0000;18
cheap;5.0000;9
Tom_and_Jerry;5.0000;9
boom;18.0000;45
Budgie_helicopter;12.5000;18
nude;10.0000;9
deep;10.0000;27
brrr;5.0000;9
Hoverfairy;10.0000;9
Jones;5.0000;18
Arnold;35.0000;18
yippee;5.0000;9
Captain;18.7500;36
Mildred;5.0000;9
Burt;15.0000;9
sardine;27.5000;18
model;5.0000;9
clay;10.0000;18
plip;95.0000;9
bakewells;5.0000;9
Joshua_Jones;10.0000;18
prickly;12.5000;18
Sid_the_seal;5.0000;9
Grandma_Doris;22.5000;18
Budgie_the_Helicopter;5.0000;9
Sottie;5.0000;9
Bramwell_bear;5.0000;9
Bently;5.0000;9
MacDonald_Ducks;5.0000;9
softie;10.0000;9
nobody;105.0000;45
Sue;10.0000;18
Sam_the_monkey;15.0000;9
Wacky_Races;5.0000;9
hula;12.5000;18
Shelly;6.6667;27
Woolly;5.0000;18
Reverend_Timms;10.0000;9
Mama_Peggy;10.0000;9
Granny_Dryden;32.5000;18
Mrs_Pottage;10.0000;9
major;10.0000;9
Forbes;5.0000;9
Tom_Pottage;5.0000;9
Dyllis;12.5000;18
Elvis;10.0000;18
Pc_Selby;5.0000;9
Peter_Fogg;10.0000;9
because_of;5.0000;9
Yorkshire;10.0000;18
Gwendoline;5.0000;9
plenty;15.0000;36
goody;8.3333;27
Plod;5.0000;9
Tubby_bear;5.0000;9
Tuddy_bear;5.0000;9
Boris_lion;5.0000;9
Boris;15.0000;9
patience;5.0000;9
lumpy;20.0000;9
dairy;5.0000;9
slice;10.0000;18
hohoho;7.5000;18
Louise_the_duck;10.0000;9
tablet;13.0000;45
core;5.0000;9
coconut;22.5000;18
Trader_Jones;12.5000;18
Hangle;10.0000;9
bet;5.1250;16
seagull;10.0000;18
cockerel;55.0000;18
panic;10.0000;18
Bisto;17.5000;18
rather;5.0000;9
Sam_Waldron;5.0000;9
Alf;5.0000;9
Alf_Thompson;27.5000;18
stripy;10.0000;36
ooher;5.0000;9
vicar;5.0000;9
Major_Forbes;5.0000;9
twenty;68.6250;32
yoohoo;5.0000;9
pup;10.0000;18
couple;21.2500;36
nuddy;15.0000;9
neither;10.0000;9
Co_op;5.0000;9
brigade;17.5000;18
popcorn;5.0000;9
roast;20.0000;9
Jingle_Bells;5.0000;9
ruin;5.0000;18
waggly;5.0000;18
frolic;15.0000;9
ninety;48.3333;27
Tv_program;5.0000;9
Queens_nose;5.0000;9
Harmony;5.0000;9
job;15.0000;27
rummage;5.0000;18
Badger;25.0000;27
Bodger;12.5000;18
freezer;13.3333;27
Julie;10.0000;27
chuff;32.5000;18
nod;11.6667;27
Claire;20.0000;27
sizzle;30.0000;18
Ma;11.2500;36
cap;10.0000;18
Dobbin;15.0000;18
Rhona;5.0000;9
banister;5.0000;9
Anthony;35.0000;9
Jon;10.0000;9
recorder;28.5000;24
cymbal;10.0000;18
Bronwyn;50.0000;9
Auby;5.0000;9
cameraman;5.0000;9
tambourine;30.0000;9
flute;30.0000;18
spell;16.2500;36
screw;20.0000;27
wrench;20.0000;9
clipper;40.0000;9
whisper;25.0000;9
flake;20.0000;9
angry;46.6667;27
xylophone;8.3333;27
piccolo;5.0000;9
Grannys;35.0000;9
alphabet;21.6667;27
shaver;5.0000;9
Angie;5.0000;9
Jennifer;7.5000;18
Demi;25.0000;18
wreck;13.0000;45
killer;6.6667;27
group;6.2500;36
cabbage;60.0000;18
ping;12.5000;18
assortment;5.0000;18
lobster;22.5000;18
wire;5.0000;18
jammy;22.5000;18
Nicki;17.5000;18
Chrissie;7.5000;18
Richard;15.0000;18
Sylvia;15.0000;9
Mitchell;10.0000;9
parlor;5.0000;9
whoa;21.5000;16
hedge;6.6667;27
Tesco;32.5000;18
rattle;10.0000;27
Nicole;1216.0000;45
B_Q;5.0000;9
Wibbly_Pig;12.5000;18
telescope;18.3333;27
balance;16.6667;27
Mister_Green;5.0000;9
Alphabites;5.0000;9
jigsaw;131.0000;45
salmon;12.5000;18
Lisa;20.0000;36
absurd;5.0000;9
swallow;5.0000;9
ever;14.6250;32
bush;5.0000;18
Ring_a_roses;10.0000;18
A_ring_a_roses;5.0000;9
Tom_Tom;35.0000;9
yo;24.0000;45
yoyo;20.0000;18
figure;15.0000;9
shade;15.0000;9
pox;5.0000;9
pill;12.5000;36
mucky;22.5000;18
lizard;16.2500;36
vulture;5.0000;9
moose;7.5000;18
hive;10.0000;9
tadpole;5.0000;18
moss;5.0000;9
Cat_bird;25.0000;9
Chloe;6.6667;27
Oompa;5.0000;9
Big_bird;5.0000;9
Splendid;10.0000;9
Miss_Splendid;10.0000;9
Helpful;7.5000;18
Giggles;5.0000;9
twen;12.5000;18
altogether;6.6667;27
scream;25.0000;18
wicked;17.5000;18
manner;72.5000;18
learn;10.0000;45
gap;7.5000;18
Aunty_Cath;5.0000;18
Quill;5.0000;9
Baa_black_sheep;5.0000;9
mood;5.0000;18
awfully;5.0000;18
kip;5.0000;9
jealous;15.0000;9
rhyme;20.0000;9
poll;5.0000;9
pushy;5.0000;18
nectarine;60.0000;18
juicy;17.5000;18
grapefruit;32.5000;18
Granddads;5.0000;9
attack;5.0000;9
cardie;15.0000;18
Leah;5.0000;18
gammon;25.0000;9
each;11.6667;27
comic;10.0000;18
Sheridan;5.0000;9
rolly_;10.0000;9
shadow;11.6667;27
Sasha;20.0000;18
puddle;15.0000;18
seahorse;5.0000;18
elbow;15.0000;36
bumper;6.6667;27
Simon;8.3333;27
Simple_Simon;30.0000;9
Baa_Baa;10.0000;9
germ;7.5000;18
Pippa;5.0000;9
piper;10.0000;9
son;32.5000;18
Elmo;5.0000;9
chipmunk;5.0000;9
fatty;10.0000;18
fin;5.0000;9
nought;12.5000;18
itchy;25.0000;18
snowy;8.3333;27
rainy;7.5000;18
blowy;5.0000;9
dull;10.0000;9
carefully;10.0000;18
Tig;5.0000;9
eagle;12.5000;18
childrens;5.0000;18
cider;5.0000;9
trap;36.6667;27
Morag;40.0000;18
Coco;37.5000;18
Rory;43.3333;27
Jamie;12.5417;24
Carla;20.0000;9
Hayley;5.0000;9
Alex;15.0000;27
Jeff;25.0000;9
Jackie;22.5000;18
ticky;5.0000;9
Ca;12.5000;36
Baa_baa_black_;5.0000;9
diddle_diddle_le;5.0000;9
Dina;17.5000;18
Ros;15.0000;9
bickies;5.0000;18
dadada;7.5000;18
Joe;7.5000;18
lever;10.0000;9
Peter_Pointer;5.0000;9
pointer;10.0000;9
squeal;25.0000;9
Rally_cat;5.0000;9
Lily;10.0000;18
Marny;5.0000;9
Molly_cat;12.5000;18
Nana_Ber;15.0000;9
Ber;5.0000;9
stupid;11.0000;45
Co_co;5.0000;9
Di;7.5000;18
Megan;15.0000;18
Inga;22.5000;18
fright;5.0000;18
Ra;8.3333;27
Zimmy;10.0000;9
kidney;5.0000;9
Postman_Pats;5.0000;9
wicket;5.0000;9
prize;85.0000;18
slope;5.0000;9
Jess_Cat;25.0000;9
Goggin;65.0000;9
Ken;8.7500;36
David;12.0000;45
jean;20.0000;36
gi;7.5000;18
Newquay;12.5000;18
naked;20.0000;9
Milly;20.0000;18
Jake;5.0000;27
river;32.5000;36
ginger;13.3333;27
Nana_Bear;5.0000;9
Toddlers;12.5000;18
Willow;5.0000;9
nono;5.0000;9
Billy_bear;5.0000;18
Crocodile_Party;15.0000;9
talcum;15.0000;18
blonde;10.0000;9
Diane;5.0000;9
joke;23.3333;27
chilly;7.5000;18
Wizadora;5.0000;9
meany;5.0000;9
cakie;5.0000;9
Nell;5.0000;9
Petra;16.6667;27
Far_away;5.0000;9
check;23.3333;27
diamond;20.0000;18
grin;5.0000;9
true;5.0000;18
clover;5.0000;9
Flopsy;5.0000;9
Cotton_tail;5.0000;9
Cottontail;10.0000;9
Toddling;5.0000;9
Lego_lego;5.0000;9
tune;17.5000;18
pork;5.0000;18
Granmda;5.0000;9
patter;10.0000;18
malt;30.0000;18
Abigail;21.6667;27
Lauren;47.5000;36
runny;7.5000;18
anyway;10.0000;45
handbag;11.6667;27
understand;5.0000;18
Cornwall;6.6667;27
bead;10.0000;18
gee;15.0000;9
eek;5.0000;18
booboo;20.0000;9
Bobby_Shafto;5.0000;9
whey;5.0000;9
crow;10.0000;9
Bobby_bear;105.0000;18
pita;15.0000;9
Dutch;27.5000;18
ya;21.7812;32
fiddler;5.0000;9
gentleman;17.5000;18
Muffet;5.0000;9
bonfire;5.0000;9
tischoo;5.0000;9
fierce;20.0000;18
Liza;30.0000;9
bunk;15.0000;27
gloomy;5.0000;9
hamper;5.0000;9
puncture;20.0000;9
Pippo;5.0000;9
sauce;96.0000;24
Naomi;5.0000;9
sunglass;10.0000;27
photograph;16.6667;27
seaplane;5.0000;9
gross;10.0000;9
prod;90.0000;18
choose;23.3333;27
vehicle;127.5000;18
tray;8.3333;27
teat;5.0000;9
ray;5.0000;18
floodlight;5.0000;9
Baa_baa_sheep;10.0000;9
excellent;5.0000;9
turnip;5.0000;9
firebox;5.0000;9
tender;47.5000;18
raindrop;45.0000;9
Duke;37.5000;36
thread;10.0000;9
smart;7.5000;36
rucksack;5.0000;9
even;13.7143;35
escape;7.5000;36
gentle;12.5000;18
join;12.5000;36
ram;15.0000;9
Land_Rovers;5.0000;9
collar;17.5000;18
wibbly;5.0000;18
lazybones;10.0000;9
gingery;10.0000;18
Bulgie;25.0000;9
velcro;5.0000;18
peace;9.0000;8
wallup;20.0000;9
munch;5.0000;18
taxi;18.7500;36
path;8.3333;27
mixer;8.3333;27
crikey;6.6667;27
Malta;62.5000;18
excite;10.0000;18
frame;10.0000;18
pumpy;10.0000;18
suck;23.6250;32
hall;6.2500;36
Jolly;47.5000;18
cocoa;6.2500;36
da;10.0000;36
danger;5.0000;9
alarm;25.0000;9
heat;7.5000;18
mobile;15.0000;18
Irene;12.5000;18
bonnet;37.5000;18
spare;10.0000;36
minicar;15.0000;9
baker;10.0000;27
ordinary;10.0000;18
flick;5.0000;9
Bramwell;10.0000;18
Bramwell_Brown;42.5000;18
Little_Bear;55.0000;18
slap;5.0000;18
giddy;23.3333;27
lump;20.0000;27
attic;13.3333;27
holder;15.0000;9
Alexander;10.0000;18
shovel;7.5000;18
whirly;7.5000;18
motorway;15.0000;18
parachute;10.0000;18
barrel;5.0000;9
sucky;15.0000;9
Gary;17.5000;18
firefighter;5.0000;18
everyone;15.3000;40
steamy;5.0000;9
shine;6.6667;27
bobbin;7.5000;18
pavement;57.5000;18
erm;268.7500;36
Maisie;5.0000;9
sweetcorn;7.5000;18
olive;6.6667;27
split;10.0000;18
siesta;5.0000;9
nee_naw;61.6667;27
avocado;5.0000;9
pod;5.0000;9
about;357.5000;20
would;153.3333;42
anymore;81.4000;40
Christmas;93.0000;35
dry;124.3000;40
full;70.1250;32
begin;29.3333;24
school;120.0000;25
tomorrow;99.0000;32
great;50.0000;28
after;92.0000;25
holiday;93.5000;40
as;41.0000;25
pumpkin;16.5000;8
live;126.5000;40
ago;16.5000;32
place;48.4000;40
care;13.3333;21
old;97.1333;30
friend;196.2000;20
fine;36.2500;28
flat;35.0000;21
start;74.0000;35
always;50.0000;35
corn;59.0476;21
meet;27.5000;32
mix;28.8750;32
suddenly;8.2500;16
favorite;58.6286;35
grow;46.7500;32
state;5.5000;8
afraid;8.2500;16
dentist;8.2500;16
turkey;11.0000;32
fun;34.8750;24
if;160.5333;15
stuff;60.9667;30
also;11.4286;14
teacher;17.6400;25
coin;8.2500;16
meadow;11.0000;8
every;22.0000;32
Mother;20.9000;40
lane;9.1667;24
their;106.4000;25
shopping;11.0000;8
many;61.4800;25
maybe;407.1600;25
but;463.3333;6
today;274.8000;10
when;369.1667;6
could;330.6000;20
our;130.8000;10
because;1219.2000;10
puttin;10.0000;18
prescription;15.0000;18
pension;10.0000;9
stayin;5.0000;18
cryin;75.0000;9
Pauline;10.0000;9
playin;12.5000;36
Johnston;10.0000;9
stinkin;25.0000;9
ironin;20.0000;9
markin;5.0000;9
stink;15.0000;27
talc;5.0000;9
gettin;25.0000;27
walkin;5.0000;9
tryin;13.3333;27
drinkin;15.0000;9
jackal;5.0000;9
Doc;17.5000;18
Shaw;10.0000;9
singin;10.0000;9
clappin;10.0000;9
drain;7.5000;18
runnin;22.5000;18
himself;48.7500;36
jumpin;15.0000;9
sittin;13.3333;27
once;16.2500;36
makin;11.6667;27
waken;8.3333;27
rollin;30.0000;9
McAteer;5.0000;9
without;15.0000;9
startin;12.5000;18
doin;17.5000;36
nah;15.8438;32
Abbey;7.5000;18
centre;12.5000;36
eee;18.3333;27
fifty;27.5000;18
Jonsey;25.0000;9
behave;15.0000;18
bandage;13.3333;27
loose;20.0000;27
och;8.7500;36
rubber;5.0000;9
Raggy;10.0000;9
lighter;40.0000;9
hammerin;15.0000;9
naw;25.0000;27
ornament;10.0000;9
aha;10.0000;27
nope;13.0000;45
bokey;10.0000;9
sake;5.0000;9
Katie;16.1250;16
Kilty;5.0000;18
pitter;5.0000;9
United;15.0000;27
uncle;5.0000;18
lace;21.6667;27
grill;10.0000;9
goin;41.6667;27
Denver;30.0000;36
pullin;5.0000;9
wha;50.0000;36
em;246.2500;36
Linda;17.5000;36
watchin;8.3333;27
Pog;10.0000;9
dunno;30.0000;27
tool;30.0000;27
Belfast;5.0000;9
wi;12.5000;18
yip;13.7500;36
snooker;20.0000;18
tha;33.3333;27
didn;10.0000;9
jus;11.2500;36
gimme;15.0000;18
stickin;5.0000;9
lyin;5.0000;18
tic;10.0000;9
Debby;5.0000;9
anybody;33.7500;36
nighttime;7.5000;18
giant;26.2500;36
Fi;6.6667;27
Fo;5.0000;9
Fum;5.0000;9
Bens;5.0000;9
dingo;10.0000;9
such;5.0000;27
prayer;25.0000;9
fopfepfog;5.0000;9
mu;12.5000;18
hoooo;5.0000;9
Sonny;5.0000;9
beeper;5.0000;9
comfortable;45.0000;9
driveway;5.0000;9
Nic;25.0000;9
Nico;5.0000;9
microwave;40.0000;9
Poppin;5.0000;9
supercalifragilistic;10.0000;9
fefihohoha;5.0000;9
scare;13.3333;27
Goldielocks;50.0000;9
flied;8.7500;36
bangle;5.0000;9
boke;50.0000;9
suit;15.0000;9
Dusty;45.0000;18
Didi;5.0000;9
heaven;7.5000;18
kitty;15.0000;9
hutch;20.0000;9
Christina;5.0000;9
pokey;5.0000;9
baddie;46.6667;27
Riding;10.0000;18
strike;5.0000;9
exactly;11.6667;27
sieve;30.0000;9
mitten;15.0000;18
laughin;10.0000;18
tellin;5.0000;9
nasty;30.0000;9
sleepin;10.0000;27
dwarf;10.0000;9
Zippy;15.0000;9
part;42.5000;36
soakin;10.0000;9
cuttin;5.0000;9
whats;10.0000;9
loss;5.0000;9
lookin;42.5000;18
bureau;10.0000;9
ano;27.5000;18
nex;12.5000;18
pointin;7.5000;18
wan;11.6667;27
sev;10.0000;9
ni;5.0000;9
blackberry;12.5000;18
app;5.0000;9
sunflower;15.0000;9
joy;30.0000;9
painter;7.5000;18
violin;22.5000;18
dough;16.2500;36
te;5.0000;9
bein;10.0000;9
shoutin;5.0000;9
losin;5.0000;9
shoppin;7.5000;18
list;5.0000;9
lik;10.0000;9
yeh;38.7500;36
Hansel;10.0000;9
apron;17.5000;18
al;5.0000;18
nowhere;17.5000;18
Is;5.0000;27
Topsey;10.0000;9
Simeon;30.0000;9
Curtis;15.0000;9
Annalise;5.0000;9
st;12.5000;18
dingaling;35.0000;9
scratchy;5.0000;9
Margaret;5.0000;9
storybook;5.0000;9
scribble;10.0000;9
Lu;5.0000;9
domino;15.0000;9
tickies;5.0000;9
tuppence;10.0000;9
Lynn;20.0000;9
cleaner;20.0000;9
Susie;10.7500;16
scruff;5.0000;9
far;26.2500;36
Gerry;5.0000;9
badly;5.0000;9
Lena;60.0000;9
pastry;10.0000;18
pouffe;10.0000;9
order;45.0000;9
hiccough;5.0000;9
Steven;20.0000;36
future;5.0000;18
butcher;25.0000;9
precious;10.0000;9
form;10.0000;9
ballie;5.0000;9
boardie;5.0000;9
Monday;50.0000;9
doody;5.0000;9
teach;6.2500;36
downs_a_daisy;5.0000;9
thinner;5.0000;9
escalator;5.0000;9
jig;5.0000;18
rope;6.6667;27
tonight;13.3333;27
Dancing_Bears;5.0000;9
whatever;9.0000;24
fiddlestick;5.0000;9
Mr_Mandu;10.0000;9
sturdy;5.0000;9
gracious;10.0000;9
either;23.3333;27
Jack_in_the_box;5.0000;9
Anne_in_the_box;5.0000;9
John_Collins;10.0000;9
toothpaste;45.0000;9
Easter_bunny;5.0000;9
Annie_Apple;20.0000;9
Clever_Cat;20.0000;9
Fireman_Fred;5.0000;9
golden;10.0000;9
Jumping_Jim;20.0000;9
Lamp_Lady;15.0000;9
Ticking_Tom;5.0000;9
Ticking_Tess;10.0000;9
Dippy_Duck;45.0000;9
Anne_Lisa;10.0000;9
Munching_Mike;50.0000;9
oar;35.0000;9
Mr_Chicken;5.0000;9
winner;10.0000;9
surprise;45.0000;9
Lorraine_Mummy;20.0000;9
eyedrop;5.0000;9
coca_cola;15.0000;9
wellys;10.0000;9
Luke;10.0000;9
Sammy_Seal;5.0000;9
ours;14.0938;32
sneak;5.0000;9
Alice_in_Wonderland;10.0000;9
Tracey;10.0000;9
legging;10.0000;9
Mrs_Russell;5.0000;9
certainly;5.0000;9
mouthful;10.0000;9
Tibby;10.0000;9
proper;15.0000;18
free;11.6667;27
Miss_Polly;5.0000;9
poodle;5.0000;9
spoonful;5.0000;9
Sammy_snake;30.0000;9
righto;10.0000;9
teeny;5.0000;9
Georgie;10.0000;9
Toy_story;10.0000;9
tangle;30.0000;9
Rapunzil;5.0000;9
stickies;10.0000;9
freeze;7.5000;18
didey;5.0000;9
so_that;10.0000;27
Mickey;15.0000;27
Rainbow_teddy;5.0000;9
Jamess;5.0000;9
James_Bird;5.0000;9
Len;5.0000;9
ponytail;17.5000;18
warmer;5.0000;9
Preston_pig;5.0000;9
leak;5.0000;9
Snowey;5.0000;9
forty;17.5000;36
Nottingham;5.0000;9
Pat_the_Cat;5.0000;9
Tap_the_Bat;10.0000;9
Nat_the_Rat;5.0000;9
cocakdoodledoo;5.0000;9
Jen_the;5.0000;9
Jen_the_Hen;10.0000;9
Cock_the_Log;10.0000;9
Tog_the_Log;5.0000;9
Tog_the_Dog;20.0000;9
bog;7.5000;18
Zug_the_Bug;20.0000;9
Zug_the_bed;15.0000;9
Zug_the_Hen;5.0000;9
Zug_the_Pig;10.0000;9
Zog_the_Pig;5.0000;9
Zog;5.0000;9
Zig_the_Pig;15.0000;9
Rolo;5.0000;9
diff;5.0000;9
specially;5.0000;9
instruction;110.0000;9
Mer_mer;10.0000;9
Otis;5.0000;9
gay;20.0000;9
pounce;5.0000;9
snatch;17.5000;18
Scotland;12.5000;18
creep;15.0000;9
weasel;5.0000;9
Hotchpotch;15.0000;9
gold;12.5000;18
Chucklevision;20.0000;9
croak;5.0000;9
cramp;20.0000;9
scoff;5.0000;9
den;25.0000;9
Henny_Penny;5.0000;9
Samantha;5.0000;9
Fred;15.0000;18
spend;10.0000;18
bleep;5.0000;18
moment;57.5000;18
Mister_horse;5.0000;9
Mister_bull;5.0000;9
Mister_pig;5.0000;9
Mister_goat;5.0000;9
crush;17.5000;18
Thompson_twins;5.0000;9
onto;32.5000;36
Cheese_ets;5.0000;9
unload;5.0000;9
Aunty_Kate;5.0000;9
kill;31.2500;36
tweettweet;5.0000;9
zzz;10.0000;18
Goosey_Loosey;5.0000;9
dangerous;27.5000;18
hop_hop;10.0000;9
prefer;5.0000;9
metre;30.0000;9
Ruby_roo;5.0000;9
Ruby_Ring;5.0000;9
insect;7.5000;18
spray;20.0000;9
chute;5.0000;9
scrunch;5.0000;9
frosty;35.0000;9
snack;12.5000;18
depot;5.0000;9
Securicor;5.0000;9
diversion;15.0000;9
Paddy_roadman;5.0000;9
frock;10.0000;9
iffie;10.0000;9
site;7.5000;18
skyscraper;5.0000;9
Missis_Robert;10.0000;9
disturb;10.0000;9
Dry_Bones;5.0000;9
Bella;110.0000;9
workshop;5.0000;9
Ted_Glen;40.0000;9
Norman_Price;110.0000;9
boulder;10.0000;9
Dyllis_Price;10.0000;9
often;10.0000;9
Russia;5.0000;9
Rookie;10.0000;9
Abbie;5.0000;9
chinnie;10.0000;9
zigzag;25.0000;9
decker;10.0000;9
tictacky;5.0000;9
Jack_the_tractor;5.0000;9
Mike_mechanic;15.0000;9
Francis;15.0000;9
Alfie;6.6667;27
Alfie_Romeo;5.0000;9
cost;5.0000;9
speed;10.0000;9
Benny;90.0000;9
dangle;10.0000;9
Benny_the_breakdown_truck;15.0000;9
Benny_the_break;5.0000;9
ceiling;32.5000;18
agree;5.0000;9
Patty;10.0000;9
Euro_Disney;5.0000;9
Peggy_Patch;10.0000;9
Mister_Goggins;5.0000;9
Missis_Goggins;20.0000;9
Blackie;5.0000;9
Billie_Goat_Gruff;5.0000;9
ecoli;5.0000;9
Denmark;5.0000;9
Spotty_the_dog;5.0000;9
Helen;7.5000;18
growl;5.0000;9
ghosties;5.0000;9
slimy;10.0000;9
Percy_the_Dexter;5.0000;9
muffler;5.0000;9
Uncle_Tony;5.0000;9
sell;17.5000;18
Mister_Reed;5.0000;9
Spice_Girls;10.0000;9
Pingo;10.0000;9
steeple;5.0000;9
Sooty;10.0000;9
march;60.0000;9
tug_of_war;5.0000;9
Tommy_thumb;15.0000;9
flatten;40.0000;9
grit;5.0000;9
Benny_the_breakdown_lorry;5.0000;9
rash;5.0000;9
boinged;5.0000;9
platform;55.0000;9
barrier;25.0000;9
hoothoot;5.0000;9
P_C_Selby;15.0000;9
P_C_Plod;20.0000;9
Toytown;10.0000;9
Missis_Price;5.0000;9
prison;45.0000;9
handcuff;25.0000;9
Skippy;7.5000;18
volcano;10.0000;9
gallon;5.0000;9
Volkswagen;5.0000;9
Mister_Plod;10.0000;9
tailor;10.0000;9
robber;32.5000;18
Morrison;5.0000;9
deliver;10.0000;18
Pinga;40.0000;9
pyramid;15.0000;9
worse;5.0000;9
Pancaster;5.0000;9
Miss_Hubboard;15.0000;9
wife;10.0000;9
Dorothy;15.0000;9
basin;5.0000;9
Peter_Fog;5.0000;9
otherwise;15.0000;9
Master_Tubby;15.0000;9
Drybone;10.0000;9
chairman;10.0000;9
rust;5.0000;9
P_C_Arthur_Selby;5.0000;9
Mister_driver;5.0000;9
Mister_driverman;15.0000;9
hour;4.5000;24
pile;105.0000;9
shuffle;15.0000;9
Doctor_Saunders;5.0000;9
welcome;20.0000;9
fuzzy;10.0000;9
bunch;10.0000;9
Mum_Mummy_Mum;5.0000;9
practice;5.0000;18
Doctor_Dodson;5.0000;9
goodness_sake;10.0000;9
for_goodness_sake;15.0000;9
London_Bridge;15.0000;9
carrier;25.0000;9
seaweed;15.0000;9
unless;15.0000;9
statue;5.0000;9
puzpie;5.0000;9
dovey;10.0000;9
lovey;5.0000;9
wish;22.5000;16
Dup;5.0000;9
nineteen;8.3333;27
fifteen;15.0000;24
hiss;15.0000;9
doorway;10.0000;9
Whiskas;10.0000;9
Mrs_Lyons;5.0000;9
syringe;15.0000;9
roly;10.0000;9
war;5.0000;9
daffodil;5.0000;9
till;22.5000;36
Masons;5.0000;9
Perdita;10.0000;9
Judith_Dodson;5.0000;9
Judith;10.0000;9
Sneezy;15.0000;9
Dwarfs;5.0000;9
fur;12.5000;18
Easter_Eggs;5.0000;9
Mr_Monster;10.0000;9
handstand;10.0000;18
world;20.0000;18
hatch;15.0000;9
beneath;5.0000;9
splish;5.0000;9
Bunnykins;10.0000;9
summertime;10.0000;9
cheater;5.0000;9
mermaid;40.0000;9
father;20.2500;16
Goosy;10.0000;9
wigwigs;5.0000;9
darky;5.0000;9
sss;5.0000;9
visit;5.0000;18
heavily;10.0000;9
Rock_a_bye_baby;5.0000;9
Disney;15.0000;18
Disneyland;10.0000;18
nick;20.0000;9
reddie;5.0000;9
Miss_Perdita;10.0000;9
Tessy_Bear;40.0000;9
Ruffy_Cat;5.0000;9
Tessy;5.0000;9
Tessy_Bears;5.0000;9
Two_tone;50.0000;9
each_other;12.5000;18
shock;30.0000;9
Sukiekins;5.0000;9
Jasper;5.0000;9
themselves;46.6667;27
Whizzer;5.0000;9
raw;5.0000;9
Louis;20.0000;9
jewel;5.0000;9
Miss_Dodson;5.0000;9
nibblie;10.0000;9
complicate;5.0000;9
junction;25.0000;9
clunk;5.0000;9
stumpy;10.0000;9
ly;5.0000;9
crank;5.0000;9
sweeper;15.0000;9
Jingler;20.0000;9
Sally_the_sea_plane;5.0000;9
Harriet_the_helicopter;5.0000;9
Aunty_Jill;5.0000;9
tram;15.0000;9
drown;17.5000;18
handy;10.0000;9
Aunty_Zita;5.0000;9
Saver;7.5000;18
galloppy;145.0000;9
Mister_pen;5.0000;9
dum_dum;5.0000;9
Little_Missis;5.0000;9
Thomass;25.0000;9
ad;5.0000;9
Granddad_Brian;10.0000;9
service;5.0000;9
Nina_Louise;45.0000;9
Christmas_Day;10.0000;9
invisible;5.0000;9
honest;5.0000;9
accident;80.0000;9
albino;20.0000;9
Cheerios;10.0000;9
Nina_Louise_Spencer;20.0000;9
Nina_Spencer;15.0000;9
Nina_Louis_Spencer;5.0000;9
quilt;5.0000;9
Beano;10.0000;27
yippie;5.0000;9
sulk;10.0000;9
definitely;5.0000;18
harm;5.0000;18
rounder;30.0000;9
perfect;10.0000;9
raise;7.5000;18
Tinky_Winky;30.0000;9
program;5.0000;9
dare;75.0000;9
nugget;7.5000;18
nuisance;7.5000;18
nosy;20.0000;9
airborne;55.0000;9
Roxy;30.0000;9
news;5.0000;9
Jungle_Book;5.0000;9
Mabel_Spencer;5.0000;9
hooter;5.0000;9
splinter;35.0000;9
young;15.0000;9
grrrr;5.0000;9
bzzz;5.0000;9
pleasure;10.0000;9
Eioh;15.0000;9
Old_Macdonal;5.0000;9
toaster;5.0000;18
Postman_Box;5.0000;9
seventy;5.0000;18
fluke;10.0000;9
Twinkle_;5.0000;9
Edwards;10.0000;9
Christmas_treat;5.0000;9
pine;5.0000;18
Darlik;10.0000;9
Yubby;5.0000;9
shit;5.0000;9
Thoamas;5.0000;9
Tubby_byebyes;5.0000;9
lamp;10.0000;9
Rupert;5.0000;9
Skittles;15.0000;18
Snowdon;17.5000;18
cosy;5.0000;9
Freddie_Frog;15.0000;9
Lanzarotte;90.0000;9
bloom;5.0000;9
muffin;5.0000;18
slim;10.0000;9
cinema;10.0000;9
Lionus;5.0000;9
Grandparents;5.0000;9
Spencer;20.0000;9
waistcoat;5.0000;9
whacker;10.0000;9
twister;5.0000;9
Elton_John;15.0000;9
Old_Mother_Hubbard;5.0000;9
Noah;5.0000;9
nipple;5.0000;9
bugger;15.0000;9
flapjack;65.0000;9
Wildy;30.0000;9
Charlie_Bs;35.0000;9
crisis;5.0000;9
fountain;10.0000;9
arcade;5.0000;9
Aston_Villa;10.0000;9
Mummmy;5.0000;9
varnish;5.0000;9
team;5.0000;9
meal;10.0000;9
Gail_G;5.0000;9
Andy_P_J;5.0000;9
Mimi;5.0000;9
headache;75.0000;9
Jolly_Tall;25.0000;9
Ruff;7.5000;18
Hoot;10.0000;9
Sailor;10.0000;9
