word;relative_frequency;corpus_commonality
Baa_baa_sheep;2.0000;1
excellent;1.0000;1
turnip;1.0000;1
firebox;1.0000;1
tender;9.5000;2
raindrop;9.0000;1
Duke;7.5000;4
thread;2.0000;1
smart;1.5000;4
rucksack;1.0000;1
escape;1.5000;4
gentle;2.5000;2
join;2.5000;4
ram;3.0000;1
Land_Rovers;1.0000;1
collar;3.5000;2
wibbly;1.0000;2
lazybones;2.0000;1
gingery;2.0000;2
Bulgie;5.0000;1
velcro;1.0000;2
wallup;4.0000;1
munch;1.0000;2
taxi;3.7500;4
path;1.6667;3
mixer;1.6667;3
crikey;1.3333;3
Malta;12.5000;2
excite;2.0000;2
frame;2.0000;2
pumpy;2.0000;2
hall;1.2500;4
Jolly;9.5000;2
cocoa;1.2500;4
da;2.0000;4
danger;1.0000;1
alarm;5.0000;1
heat;1.5000;2
mobile;3.0000;2
Irene;2.5000;2
bonnet;7.5000;2
spare;2.0000;4
minicar;3.0000;1
baker;2.0000;3
ordinary;2.0000;2
flick;1.0000;1
Bramwell;2.0000;2
Bramwell_Brown;8.5000;2
Little_Bear;11.0000;2
slap;1.0000;2
giddy;4.6667;3
lump;4.0000;3
attic;2.6667;3
holder;3.0000;1
Alexander;2.0000;2
shovel;1.5000;2
whirly;1.5000;2
motorway;3.0000;2
parachute;2.0000;2
barrel;1.0000;1
sucky;3.0000;1
Gary;3.5000;2
firefighter;1.0000;2
steamy;1.0000;1
shine;1.3333;3
bobbin;1.5000;2
pavement;11.5000;2
erm;53.7500;4
Maisie;1.0000;1
sweetcorn;1.5000;2
olive;1.3333;3
split;2.0000;2
siesta;1.0000;1
nee_naw;12.3333;3
avocado;1.0000;1
pod;1.0000;1
puttin;2.0000;2
prescription;3.0000;2
pension;2.0000;1
stayin;1.0000;2
cryin;15.0000;1
Pauline;2.0000;1
playin;2.5000;4
Johnston;2.0000;1
stinkin;5.0000;1
ironin;4.0000;1
markin;1.0000;1
stink;3.0000;3
talc;1.0000;1
gettin;5.0000;3
walkin;1.0000;1
tryin;2.6667;3
drinkin;3.0000;1
jackal;1.0000;1
Doc;3.5000;2
Shaw;2.0000;1
singin;2.0000;1
clappin;2.0000;1
drain;1.5000;2
runnin;4.5000;2
himself;9.7500;4
jumpin;3.0000;1
sittin;2.6667;3
once;3.2500;4
makin;2.3333;3
waken;1.6667;3
rollin;6.0000;1
McAteer;1.0000;1
without;3.0000;1
startin;2.5000;2
doin;3.5000;4
Abbey;1.5000;2
centre;2.5000;4
eee;3.6667;3
fifty;5.5000;2
Jonsey;5.0000;1
behave;3.0000;2
bandage;2.6667;3
loose;4.0000;3
och;1.7500;4
rubber;1.0000;1
Raggy;2.0000;1
lighter;8.0000;1
hammerin;3.0000;1
naw;5.0000;3
ornament;2.0000;1
aha;2.0000;3
nope;2.6000;5
bokey;2.0000;1
sake;1.0000;1
Kilty;1.0000;2
pitter;1.0000;1
United;3.0000;3
uncle;1.0000;2
lace;4.3333;3
grill;2.0000;1
goin;8.3333;3
Denver;6.0000;4
pullin;1.0000;1
wha;10.0000;4
em;49.2500;4
Linda;3.5000;4
watchin;1.6667;3
Pog;2.0000;1
dunno;6.0000;3
tool;6.0000;3
Belfast;1.0000;1
wi;2.5000;2
yip;2.7500;4
snooker;4.0000;2
tha;6.6667;3
didn;2.0000;1
jus;2.2500;4
gimme;3.0000;2
stickin;1.0000;1
lyin;1.0000;2
tic;2.0000;1
Debby;1.0000;1
anybody;6.7500;4
nighttime;1.5000;2
giant;5.2500;4
Fi;1.3333;3
Fo;1.0000;1
Fum;1.0000;1
Bens;1.0000;1
dingo;2.0000;1
such;1.0000;3
prayer;5.0000;1
fopfepfog;1.0000;1
mu;2.5000;2
hoooo;1.0000;1
Sonny;1.0000;1
beeper;1.0000;1
comfortable;9.0000;1
driveway;1.0000;1
Nic;5.0000;1
Nico;1.0000;1
microwave;8.0000;1
Poppin;1.0000;1
supercalifragilistic;2.0000;1
fefihohoha;1.0000;1
scare;2.6667;3
Goldielocks;10.0000;1
flied;1.7500;4
bangle;1.0000;1
boke;10.0000;1
suit;3.0000;1
Dusty;9.0000;2
Didi;1.0000;1
heaven;1.5000;2
kitty;3.0000;1
hutch;4.0000;1
Christina;1.0000;1
pokey;1.0000;1
baddie;9.3333;3
Riding;2.0000;2
strike;1.0000;1
exactly;2.3333;3
sieve;6.0000;1
mitten;3.0000;2
laughin;2.0000;2
tellin;1.0000;1
nasty;6.0000;1
sleepin;2.0000;3
dwarf;2.0000;1
Zippy;3.0000;1
part;8.5000;4
soakin;2.0000;1
cuttin;1.0000;1
whats;2.0000;1
loss;1.0000;1
lookin;8.5000;2
bureau;2.0000;1
ano;5.5000;2
nex;2.5000;2
pointin;1.5000;2
wan;2.3333;3
sev;2.0000;1
ni;1.0000;1
blackberry;2.5000;2
app;1.0000;1
sunflower;3.0000;1
joy;6.0000;1
painter;1.5000;2
violin;4.5000;2
dough;3.2500;4
te;1.0000;1
bein;2.0000;1
shoutin;1.0000;1
losin;1.0000;1
shoppin;1.5000;2
list;1.0000;1
lik;2.0000;1
yeh;7.7500;4
Hansel;2.0000;1
apron;3.5000;2
al;1.0000;2
nowhere;3.5000;2
Is;1.0000;3
Topsey;2.0000;1
Simeon;6.0000;1
Curtis;3.0000;1
Annalise;1.0000;1
st;2.5000;2
dingaling;7.0000;1
scratchy;1.0000;1
Margaret;1.0000;1
storybook;1.0000;1
scribble;2.0000;1
Lu;1.0000;1
domino;3.0000;1
tickies;1.0000;1
tuppence;2.0000;1
Lynn;4.0000;1
cleaner;4.0000;1
scruff;1.0000;1
far;5.2500;4
Gerry;1.0000;1
badly;1.0000;1
Lena;12.0000;1
pastry;2.0000;2
pouffe;2.0000;1
order;9.0000;1
hiccough;1.0000;1
Steven;4.0000;4
future;1.0000;2
butcher;5.0000;1
precious;2.0000;1
form;2.0000;1
ballie;1.0000;1
boardie;1.0000;1
Monday;10.0000;1
doody;1.0000;1
teach;1.2500;4
downs_a_daisy;1.0000;1
thinner;1.0000;1
escalator;1.0000;1
jig;1.0000;2
rope;1.3333;3
tonight;2.6667;3
Dancing_Bears;1.0000;1
fiddlestick;1.0000;1
Mr_Mandu;2.0000;1
sturdy;1.0000;1
gracious;2.0000;1
either;4.6667;3
Jack_in_the_box;1.0000;1
Anne_in_the_box;1.0000;1
John_Collins;2.0000;1
toothpaste;9.0000;1
Easter_bunny;1.0000;1
Annie_Apple;4.0000;1
Clever_Cat;4.0000;1
Fireman_Fred;1.0000;1
golden;2.0000;1
Jumping_Jim;4.0000;1
Lamp_Lady;3.0000;1
Ticking_Tom;1.0000;1
Ticking_Tess;2.0000;1
Dippy_Duck;9.0000;1
Anne_Lisa;2.0000;1
Munching_Mike;10.0000;1
oar;7.0000;1
Mr_Chicken;1.0000;1
winner;2.0000;1
surprise;9.0000;1
Lorraine_Mummy;4.0000;1
eyedrop;1.0000;1
coca_cola;3.0000;1
wellys;2.0000;1
Luke;2.0000;1
Sammy_Seal;1.0000;1
sneak;1.0000;1
Alice_in_Wonderland;2.0000;1
Tracey;2.0000;1
legging;2.0000;1
Mrs_Russell;1.0000;1
certainly;1.0000;1
mouthful;2.0000;1
Tibby;2.0000;1
proper;3.0000;2
free;2.3333;3
Miss_Polly;1.0000;1
poodle;1.0000;1
spoonful;1.0000;1
Sammy_snake;6.0000;1
righto;2.0000;1
teeny;1.0000;1
Georgie;2.0000;1
Toy_story;2.0000;1
tangle;6.0000;1
Rapunzil;1.0000;1
stickies;2.0000;1
freeze;1.5000;2
didey;1.0000;1
so_that;2.0000;3
Mickey;3.0000;3
Rainbow_teddy;1.0000;1
Jamess;1.0000;1
James_Bird;1.0000;1
Len;1.0000;1
ponytail;3.5000;2
warmer;1.0000;1
Preston_pig;1.0000;1
leak;1.0000;1
Snowey;1.0000;1
forty;3.5000;4
Nottingham;1.0000;1
Pat_the_Cat;1.0000;1
Tap_the_Bat;2.0000;1
Nat_the_Rat;1.0000;1
cocakdoodledoo;1.0000;1
Jen_the;1.0000;1
Jen_the_Hen;2.0000;1
Cock_the_Log;2.0000;1
Tog_the_Log;1.0000;1
Tog_the_Dog;4.0000;1
bog;1.5000;2
Zug_the_Bug;4.0000;1
Zug_the_bed;3.0000;1
Zug_the_Hen;1.0000;1
Zug_the_Pig;2.0000;1
Zog_the_Pig;1.0000;1
Zog;1.0000;1
Zig_the_Pig;3.0000;1
Rolo;1.0000;1
diff;1.0000;1
specially;1.0000;1
instruction;22.0000;1
Mer_mer;2.0000;1
Otis;1.0000;1
gay;4.0000;1
pounce;1.0000;1
snatch;3.5000;2
Scotland;2.5000;2
creep;3.0000;1
weasel;1.0000;1
Hotchpotch;3.0000;1
gold;2.5000;2
Chucklevision;4.0000;1
croak;1.0000;1
cramp;4.0000;1
scoff;1.0000;1
den;5.0000;1
Henny_Penny;1.0000;1
Samantha;1.0000;1
Fred;3.0000;2
spend;2.0000;2
bleep;1.0000;2
moment;11.5000;2
Mister_horse;1.0000;1
Mister_bull;1.0000;1
Mister_pig;1.0000;1
Mister_goat;1.0000;1
crush;3.5000;2
Thompson_twins;1.0000;1
onto;6.5000;4
Cheese_ets;1.0000;1
unload;1.0000;1
Aunty_Kate;1.0000;1
kill;6.2500;4
tweettweet;1.0000;1
zzz;2.0000;2
Goosey_Loosey;1.0000;1
dangerous;5.5000;2
hop_hop;2.0000;1
prefer;1.0000;1
metre;6.0000;1
Ruby_roo;1.0000;1
Ruby_Ring;1.0000;1
insect;1.5000;2
spray;4.0000;1
chute;1.0000;1
scrunch;1.0000;1
frosty;7.0000;1
snack;2.5000;2
depot;1.0000;1
Securicor;1.0000;1
diversion;3.0000;1
Paddy_roadman;1.0000;1
frock;2.0000;1
iffie;2.0000;1
site;1.5000;2
skyscraper;1.0000;1
Missis_Robert;2.0000;1
disturb;2.0000;1
Dry_Bones;1.0000;1
Bella;22.0000;1
workshop;1.0000;1
Ted_Glen;8.0000;1
Norman_Price;22.0000;1
boulder;2.0000;1
Dyllis_Price;2.0000;1
often;2.0000;1
Russia;1.0000;1
Rookie;2.0000;1
Abbie;1.0000;1
chinnie;2.0000;1
zigzag;5.0000;1
decker;2.0000;1
tictacky;1.0000;1
Jack_the_tractor;1.0000;1
Mike_mechanic;3.0000;1
Francis;3.0000;1
Alfie;1.3333;3
Alfie_Romeo;1.0000;1
cost;1.0000;1
speed;2.0000;1
Benny;18.0000;1
dangle;2.0000;1
Benny_the_breakdown_truck;3.0000;1
Benny_the_break;1.0000;1
ceiling;6.5000;2
agree;1.0000;1
Patty;2.0000;1
Euro_Disney;1.0000;1
Peggy_Patch;2.0000;1
Mister_Goggins;1.0000;1
Missis_Goggins;4.0000;1
Blackie;1.0000;1
Billie_Goat_Gruff;1.0000;1
ecoli;1.0000;1
Denmark;1.0000;1
Spotty_the_dog;1.0000;1
Helen;1.5000;2
growl;1.0000;1
ghosties;1.0000;1
slimy;2.0000;1
Percy_the_Dexter;1.0000;1
muffler;1.0000;1
Uncle_Tony;1.0000;1
sell;3.5000;2
Mister_Reed;1.0000;1
Spice_Girls;2.0000;1
Pingo;2.0000;1
steeple;1.0000;1
Sooty;2.0000;1
march;12.0000;1
tug_of_war;1.0000;1
Tommy_thumb;3.0000;1
flatten;8.0000;1
grit;1.0000;1
Benny_the_breakdown_lorry;1.0000;1
rash;1.0000;1
boinged;1.0000;1
platform;11.0000;1
barrier;5.0000;1
hoothoot;1.0000;1
P_C_Selby;3.0000;1
P_C_Plod;4.0000;1
Toytown;2.0000;1
Missis_Price;1.0000;1
prison;9.0000;1
handcuff;5.0000;1
Skippy;1.5000;2
volcano;2.0000;1
gallon;1.0000;1
Volkswagen;1.0000;1
Mister_Plod;2.0000;1
tailor;2.0000;1
robber;6.5000;2
Morrison;1.0000;1
deliver;2.0000;2
Pinga;8.0000;1
pyramid;3.0000;1
worse;1.0000;1
Pancaster;1.0000;1
Miss_Hubboard;3.0000;1
wife;2.0000;1
Dorothy;3.0000;1
basin;1.0000;1
Peter_Fog;1.0000;1
otherwise;3.0000;1
Master_Tubby;3.0000;1
Drybone;2.0000;1
chairman;2.0000;1
rust;1.0000;1
P_C_Arthur_Selby;1.0000;1
Mister_driver;1.0000;1
Mister_driverman;3.0000;1
pile;21.0000;1
shuffle;3.0000;1
Doctor_Saunders;1.0000;1
welcome;4.0000;1
fuzzy;2.0000;1
bunch;2.0000;1
Mum_Mummy_Mum;1.0000;1
practice;1.0000;2
Doctor_Dodson;1.0000;1
goodness_sake;2.0000;1
for_goodness_sake;3.0000;1
London_Bridge;3.0000;1
carrier;5.0000;1
seaweed;3.0000;1
unless;3.0000;1
statue;1.0000;1
puzpie;1.0000;1
dovey;2.0000;1
lovey;1.0000;1
Dup;1.0000;1
nineteen;1.6667;3
hiss;3.0000;1
doorway;2.0000;1
Whiskas;2.0000;1
Mrs_Lyons;1.0000;1
syringe;3.0000;1
roly;2.0000;1
war;1.0000;1
daffodil;1.0000;1
till;4.5000;4
Masons;1.0000;1
Perdita;2.0000;1
Judith_Dodson;1.0000;1
Judith;2.0000;1
Sneezy;3.0000;1
Dwarfs;1.0000;1
fur;2.5000;2
Easter_Eggs;1.0000;1
Mr_Monster;2.0000;1
handstand;2.0000;2
world;4.0000;2
hatch;3.0000;1
beneath;1.0000;1
splish;1.0000;1
Bunnykins;2.0000;1
summertime;2.0000;1
cheater;1.0000;1
mermaid;8.0000;1
Goosy;2.0000;1
wigwigs;1.0000;1
darky;1.0000;1
sss;1.0000;1
visit;1.0000;2
heavily;2.0000;1
Rock_a_bye_baby;1.0000;1
Disney;3.0000;2
Disneyland;2.0000;2
nick;4.0000;1
reddie;1.0000;1
Miss_Perdita;2.0000;1
Tessy_Bear;8.0000;1
Ruffy_Cat;1.0000;1
Tessy;1.0000;1
Tessy_Bears;1.0000;1
Two_tone;10.0000;1
each_other;2.5000;2
shock;6.0000;1
Sukiekins;1.0000;1
Jasper;1.0000;1
themselves;9.3333;3
Whizzer;1.0000;1
raw;1.0000;1
Louis;4.0000;1
jewel;1.0000;1
Miss_Dodson;1.0000;1
nibblie;2.0000;1
complicate;1.0000;1
junction;5.0000;1
clunk;1.0000;1
stumpy;2.0000;1
ly;1.0000;1
crank;1.0000;1
sweeper;3.0000;1
Jingler;4.0000;1
Sally_the_sea_plane;1.0000;1
Harriet_the_helicopter;1.0000;1
Aunty_Jill;1.0000;1
tram;3.0000;1
drown;3.5000;2
handy;2.0000;1
Aunty_Zita;1.0000;1
Saver;1.5000;2
galloppy;29.0000;1
Mister_pen;1.0000;1
dum_dum;1.0000;1
Little_Missis;1.0000;1
Thomass;5.0000;1
ad;1.0000;1
Granddad_Brian;2.0000;1
service;1.0000;1
Nina_Louise;9.0000;1
Christmas_Day;2.0000;1
invisible;1.0000;1
honest;1.0000;1
accident;16.0000;1
albino;4.0000;1
Cheerios;2.0000;1
Nina_Louise_Spencer;4.0000;1
Nina_Spencer;3.0000;1
Nina_Louis_Spencer;1.0000;1
quilt;1.0000;1
Beano;2.0000;3
yippie;1.0000;1
sulk;2.0000;1
definitely;1.0000;2
harm;1.0000;2
rounder;6.0000;1
perfect;2.0000;1
raise;1.5000;2
Tinky_Winky;6.0000;1
program;1.0000;1
dare;15.0000;1
nugget;1.5000;2
nuisance;1.5000;2
nosy;4.0000;1
airborne;11.0000;1
Roxy;6.0000;1
news;1.0000;1
Jungle_Book;1.0000;1
Mabel_Spencer;1.0000;1
hooter;1.0000;1
splinter;7.0000;1
young;3.0000;1
grrrr;1.0000;1
bzzz;1.0000;1
pleasure;2.0000;1
Eioh;3.0000;1
Old_Macdonal;1.0000;1
toaster;1.0000;2
Postman_Box;1.0000;1
seventy;1.0000;2
fluke;2.0000;1
Twinkle_;1.0000;1
Edwards;2.0000;1
Christmas_treat;1.0000;1
pine;1.0000;2
Darlik;2.0000;1
Yubby;1.0000;1
shit;1.0000;1
Thoamas;1.0000;1
Tubby_byebyes;1.0000;1
lamp;2.0000;1
Rupert;1.0000;1
Skittles;3.0000;2
Snowdon;3.5000;2
cosy;1.0000;1
Freddie_Frog;3.0000;1
Lanzarotte;18.0000;1
bloom;1.0000;1
muffin;1.0000;2
slim;2.0000;1
cinema;2.0000;1
Lionus;1.0000;1
Grandparents;1.0000;1
Spencer;4.0000;1
waistcoat;1.0000;1
whacker;2.0000;1
twister;1.0000;1
Elton_John;3.0000;1
Old_Mother_Hubbard;1.0000;1
Noah;1.0000;1
nipple;1.0000;1
bugger;3.0000;1
flapjack;13.0000;1
Wildy;6.0000;1
Charlie_Bs;7.0000;1
crisis;1.0000;1
fountain;2.0000;1
arcade;1.0000;1
Aston_Villa;2.0000;1
Mummmy;1.0000;1
varnish;1.0000;1
team;1.0000;1
meal;2.0000;1
Gail_G;1.0000;1
Andy_P_J;1.0000;1
Mimi;1.0000;1
headache;15.0000;1
Jolly_Tall;5.0000;1
Ruff;1.5000;2
Hoot;2.0000;1
Sailor;2.0000;1
bidet;1.0000;1
smily;5.0000;1
Kinder_egg;1.0000;1
Kinder;1.0000;3
Majorca;9.0000;1
Tippy_Turtle;2.0000;1
chess;1.0000;1
biggie;1.0000;1
Etchasketch;1.0000;1
disco;1.0000;2
decorate;5.0000;1
Gruff;3.0000;1
seem;1.0000;1
wallop;1.0000;1
peppermint;3.0000;1
Gail_Bentley;1.0000;1
Tele_Tubbies;1.0000;1
velvet;1.0000;1
spooky;2.0000;2
Bentley;1.0000;1
Little_Bears;1.0000;1
Kippy;7.0000;1
Tweety;1.0000;2
Choochie;1.0000;1
putt;1.0000;2
rod;4.5000;2
shaker;2.0000;1
Run_Riot;1.0000;1
Riot;1.0000;1
Tom_and_Jerry_spaghetti;1.0000;1
terrapin;1.0000;1
deck;2.0000;1
coving;1.0000;1
temperature;1.0000;1
Peter_Bentley;1.0000;1
Doc_Martens;1.0000;1
storm;2.0000;3
wardrobe;2.5000;2
Quadro;1.0000;1
Storytime;4.0000;1
Knees_Bees;1.0000;1
Guess_what;1.0000;1
Puffing_Billy;1.0000;1
friendly;1.5000;2
Enchanted_forest;1.0000;1
bluebell;1.0000;1
creak;1.0000;1
Cleo;3.0000;1
cuff;1.0000;1
chump;3.0000;1
clutz;1.0000;1
Samosas;1.0000;1
Teletubby;1.0000;1
weight;3.0000;1
gherkin;4.0000;2
Clio;2.0000;1
mosquito;1.0000;1
length;1.0000;1
omelette;1.0000;1
Copaz;3.0000;1
England;2.0000;1
clippie;1.0000;1
Winnie_the_Witch;2.0000;1
lead;3.0000;1
Snoopy;2.0000;1
loudly;1.0000;1
Skips;2.0000;1
Rugrats;1.0000;2
chap;2.0000;1
clicky;1.0000;1
Sol;3.0000;1
pretzel;2.0000;2
Honkey;1.0000;1
Wilbur;1.0000;1
abra_cadabra;3.0000;1
keen;1.0000;1
Rob;1.0000;1
Sicily;1.0000;1
operation;1.0000;1
Range_Rover;1.0000;1
skimpy;3.0000;1
Loughborough;3.0000;1
World_Cup;1.0000;1
emergency;1.5000;2
scuttle;3.0000;1
expect;2.0000;1
Lion_King;1.0000;1
Broomsticks;1.0000;1
Bedknobs_and_Broomsticks;1.0000;1
Dumbo;1.3333;3
inch;8.0000;1
spirit;2.0000;1
fresh;3.0000;1
central;1.0000;1
Rosie_and_Jim;1.0000;1
bulb;1.0000;1
lunchbox;2.0000;1
rollerskate;2.0000;1
fag;9.0000;1
brussels;3.0000;1
date;1.0000;2
throb;1.0000;1
beddy_byes;1.0000;1
Wizard_of_Oz;1.0000;1
film;1.0000;2
chum;2.5000;2
Bop_the_Dog;1.0000;1
Willy;1.0000;2
shire;1.0000;1
yeehah;1.3333;3
voila;7.0000;1
French;2.0000;1
Aunty_Irene;5.0000;1
except;1.5000;2
Mister_Bodger;1.0000;1
aerobics;2.0000;1
June;1.5000;4
North_Pole;1.0000;1
delight;3.0000;1
nip;1.6667;3
restaurant;1.0000;1
slidy;4.0000;1
rinse;2.0000;1
Davids;2.0000;1
curry;2.0000;1
Monoclonious;2.0000;1
Tyrannadon;6.0000;1
Dynonicus;2.0000;1
Dymetrodon;5.0000;1
duckpond;4.0000;1
rude;3.0000;1
wham;1.0000;1
bamp;1.0000;1
Ryan_Giggs;1.0000;1
Giggsy;1.0000;1
Man_united;4.0000;1
fool;1.0000;1
Solskjaer;1.0000;1
goalie;16.0000;1
cel;1.0000;1
practise;1.0000;1
Ravanelli;1.0000;1
Slow_Norris;1.0000;1
Ali;2.0000;1
joubly;2.0000;1
footstool;1.0000;1
Dyononicus;1.0000;1
Monoclon;2.0000;1
Dymetronon;4.0000;1
Tyrannasaurus_rex;2.0000;1
Simba;1.0000;3
Trader;3.0000;1
Space_Raiders;1.0000;1
alien;1.6667;3
Louis_T_Duck;2.0000;1
Mr_Grumpy;11.0000;1
Dr_Sparrow;1.0000;1
spec;1.0000;1
Noel;2.0000;2
Mr_Blobby;1.0000;1
Rug_Rats;3.0000;1
Lil;5.0000;1
Tommy;1.5000;2
Chuckie;4.0000;1
Gnasher;2.0000;2
Dennis;2.5000;2
Menace;1.5000;2
Aunty_Josie;1.0000;1
Aunty_Suzanne;1.0000;1
shiver;1.0000;1
Johnson;5.0000;1
MacDuff;2.0000;1
Birmingham;2.0000;2
stitch;1.0000;1
memory;3.0000;1
Cromarty;2.0000;1
ahoy;1.0000;1
Portland_Bill;1.0000;1
message;1.0000;1
Dave;17.0000;1
Lucky_the_Puppy;1.0000;1
eighteen;1.6667;3
quid;1.0000;1
Jason;2.0000;2
Hush_Pup;1.0000;1
Wind_the_bobbin_up;2.0000;1
stork;4.0000;1
fawn;1.0000;1
muscle;2.5000;2
lightbulb;2.0000;1
bauble;1.0000;1
Burger_King;2.0000;1
creche;5.0000;1
Poor_Sallys;1.0000;1
Poor_Sally;2.0000;1
customer;1.0000;1
Farmers_got_a_wife;1.0000;1
Roll_up_and_ride_Rosie;1.0000;1
Lilly_Pink;1.0000;1
village;1.3333;3
Jeremy_Beetle;1.0000;1
Elaine;1.0000;1
Mister_grumpy;1.0000;1
jubly;2.0000;1
blister;1.0000;1
pebble;4.0000;1
creamy;3.5000;2
sunbathe;1.0000;1
Uncle_Mark;2.0000;1
Wallace_and_Gromit;2.0000;1
Aunty_Liz;1.0000;1
warmie;1.0000;1
quietly;3.0000;1
br;1.0000;3
Glig;10.0000;1
Gligs;4.0000;1
genie;1.0000;1
Potamus_Park;1.0000;1
secret;1.0000;1
boink;1.0000;1
Summery_Holiday;1.0000;1
Mummy_mummy;2.0000;1
Codger;1.0000;1
litter;2.0000;1
Princess_Leia;1.0000;1
Obiwankinobi;1.0000;1
Samn;1.0000;1
clone;2.0000;1
Shaun_the_sheep;3.0000;1
madam;1.0000;1
Grandpa_Fox;3.0000;1
supermarket;6.0000;1
Fireman_Pat;1.0000;1
barmy;1.0000;1
Joel_Andrew_Smith;1.0000;1
Sandiacre;11.0000;1
Natalie;1.0000;1
Han_Solo;1.0000;1
Hans;4.0000;1
spaceship;2.0000;1
Admiral_Akbar;1.0000;1
Summer_Holiday;2.0000;1
Roll_up_and_ride_on;2.0000;1
Roll_up_and_ride_on_rosie;2.0000;1
Mr_Jolly;16.0000;1
Cliff_Richard;2.0000;1
ticklish;1.0000;1
Emu;1.0000;1
Peem;3.0000;1
Tih_Bem;1.0000;1
Meh_Wup;1.0000;1
Hi_Neep;1.0000;1
Wah_Mep;1.0000;1
Buh_Peem;1.0000;1
Buh_Buh_Noh_Peem;1.0000;1
Woh_Bi_Muhn;1.0000;1
Countdown;1.0000;1
dotty;1.0000;1
Ringo_Star;1.0000;1
George_Harrison;1.0000;1
John_Lennon;1.0000;1
Paul_McCartney;1.0000;1
death;1.0000;1
Star_Wars;2.0000;1
shove;2.0000;2
Easter_Egg;1.0000;1
stew;2.0000;2
Naughty_Norman;1.0000;1
Riddler;2.0000;1
Mossop;2.0000;1
question;3.0000;2
jangle;1.0000;1
Chewbacca;1.0000;1
The_wonderful_torch;2.0000;1
Mr_Happy;4.0000;1
Mr_Busy;2.0000;1
Mr_Mischief;9.0000;1
Mr_Bounce;5.0000;1
Mr_Muddle;3.0000;1
Mr_Fussy;5.0000;1
Mr_Drop;1.0000;1
Mr_Uppity;2.0000;1
Mr_Jelly;10.0000;1
Lazy;2.3333;3
Mr_Wrong;1.0000;1
Mr_Mean;1.0000;1
Mr_Chatterbox;2.0000;1
Mr_Tickle;1.0000;1
Mr_Greedy;3.0000;1
Mr_Nosey;2.0000;1
Mr_achoo;1.0000;1
Mr_Bump;3.0000;1
Mr_Silly;1.0000;1
Glory_Mischief;14.0000;1
Mr_Funny;1.0000;1
treacle;4.0000;1
Wizard;11.0000;1
sawdust;5.0000;1
moustache;4.0000;1
glory;3.0000;1
Glory_Man_United;3.0000;1
Glor;1.0000;1
Wye;1.0000;1
delivery;5.0000;1
ought_to;1.0000;1
Wonderful_Torch;1.0000;1
Duck_in_charge;1.0000;1
I_spy_anything;1.0000;1
Spots_first_ball;1.0000;1
Little_hippo;2.0000;1
Little_wooly_lamb;1.0000;1
italian;1.0000;1
Mister_Happy;1.0000;1
misbehave;1.0000;1
Mr_Bent;1.0000;1
Mr_Grumble;1.0000;1
Mr_Perfect;1.0000;1
Mr_Cheerful;1.0000;1
Mr_Dizzy;1.0000;1
Mr_Impossible;1.0000;1
Mr_Clumsy;5.0000;1
Mr_Quiet;1.0000;1
Mr_Rush;1.0000;1
Mr_Sneeze;2.0000;1
tramp;1.0000;1
twig;1.0000;1
Victor_Crescent;1.0000;1
Flair;4.0000;1
national;1.0000;1
Rice_krispie;1.0000;1
cheerfully;1.0000;1
lean;5.0000;1
fellow;1.0000;1
beware;2.0000;1
Lois;2.0000;1
Billy_goat;4.0000;1
Billy_goat_gruff;3.0000;1
useless;1.0000;1
shave;2.0000;1
mush;2.0000;1
Mama_Doriss;1.0000;1
James_and_the_giant_peach;1.0000;1
speech;2.0000;1
expensive;1.0000;1
shaky;1.0000;1
bity;1.0000;1
Buzz_lightyear;2.0000;1
Natasha;1.0000;1
wonderful;1.0000;2
Raggy_dolls;2.0000;1
Wombles;1.0000;1
Spuddy;6.0000;1
Grandpas;1.0000;1
Dogger;1.0000;1
Billy_the_pig;1.0000;1
Benjamin;1.0000;1
squirty;1.0000;1
yoga;2.0000;1
bassoon;2.0000;1
Andre;1.0000;1
Graham;2.0000;1
Missis_McMalley;3.0000;1
Missis_McNalley;1.0000;1
Chester;1.0000;1
bumblebee;2.5000;2
dragonfly;2.5000;2
paste;1.0000;1
windowsill;2.0000;1
Northwich;1.0000;1
yacht;6.0000;1
Kit_Kat;2.0000;1
silent;3.0000;1
collie;3.0000;1
drunken;1.0000;1
quail;2.0000;1
moth;2.0000;1
Matthew;1.0000;2
Stephanie;2.0000;1
ledge;3.0000;1
scrap;2.3333;3
seventeen;1.6667;3
Harry_happy_horse;2.0000;1
Harry_the_happy_horse;1.0000;1
John_Hollins;2.0000;1
gift;3.0000;1
Baby_small;1.0000;1
hairy;5.0000;1
prawn;1.0000;1
gaga;1.5000;2
bosom;1.0000;1
wheelie;1.0000;1
flaky;1.0000;1
Tumble_Tots;11.0000;1
lens;1.0000;1
sharpener;4.0000;1
duff;2.0000;1
Orkney;2.0000;1
mesh;7.0000;1
cardboard;2.0000;1
Daggie;1.0000;1
maraca;2.0000;1
claves;1.0000;1
quarter;4.0000;1
Hartford;1.0000;1
Booth;1.0000;1
collage;4.0000;1
Stickle_bricks;1.0000;1
Tumbletots;7.0000;1
reckon;1.0000;2
saddle;4.5000;2
chance;3.0000;1
oval;1.0000;1
semicircle;2.0000;1
leopard;1.0000;1
fog;1.0000;1
Rupert_the_Bear;1.0000;1
buttie;11.0000;1
mint;6.0000;1
grief;10.0000;1
Katy;3.0000;1
Miss_Cooperative;1.0000;1
Lucy_Locket;1.0000;1
Grand_Old_Duke_York;1.0000;1
